vol,kod_kawasan,negeri,kawasan,uid,new_id,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remark
14,P041,Pulau Pinang,KEPALA BATAS,3689,270,YB DATO' SRI,REEZAL MERICAN BIN NAINA MERICAN,1973,male,bumiputera,BN - UMNO,Menteri Perumahan dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.041-KEPALA BATAS.png,
14,P042,Pulau Pinang,TASEK GELUGOR,3692,271,YB DATUK HAJI,SHABUDIN BIN YAHAYA,1966,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.042-TASEK GELUGOR.png,
14,P043,Pulau Pinang,BAGAN,1839,19,YB TUAN,LIM GUAN ENG,1961,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.043-BAGAN.png,
14,P044,Pulau Pinang,PERMATANG PAUH,3464,179,YB PUAN,NURUL IZZAH BINTI ANWAR,1980,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.044-PERMATANG PAUH.png,
14,P045,Pulau Pinang,BUKIT MERTAJAM,3699,272,YB TUAN,SIM CHEE KEONG,1982,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.045-BUKIT MERTAJAM.png,
14,P046,Pulau Pinang,BATU KAWAN,3701,273,YB PUAN,KASTHURIRAANI A/P PATTO,1980,female,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.046-BATU KAWAN.png,
14,P047,Pulau Pinang,NIBONG TEBAL,3705,274,YB DATO',MANSOR BIN OTHMAN,1950,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Alam Sekitar dan Air,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.047-NIBONG TEBAL.png,
14,P048,Pulau Pinang,BUKIT BENDERA,4072,355,YB TUAN,WONG HON WAI,1973,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.048-BUKIT BENDERA.png,
14,P049,Pulau Pinang,TANJONG,2665,57,YB TUAN,CHOW KON YEOW,1958,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.049-TANJONG.png,
14,P050,Pulau Pinang,JELUTONG,4077,356,YB TUAN,SANISVARA NETHAJI RAYER A/L RAJAJI,1972,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.050-JELUTONG.png,
14,P051,Pulau Pinang,BUKIT GELUGOR,4080,357,YB TUAN,RAMKARPAL SINGH A/L KARPAL SINGH,1976,male,other,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.051-BUKIT GELUGOR.png,
14,P052,Pulau Pinang,BAYAN BARU,3712,277,YB TUAN,SIM TZE TZIN,1976,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.052-BAYAN BARU.png,
14,P053,Pulau Pinang,BALIK PULAU,3715,279,YB DATO',MUHAMMAD BAKHTIAR BIN WAN CHIK,1965,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.053-BALIK PULAU.png,
14,P054,Perak,Gerik,3717,280,YB Dato',Hasbullah Bin Osman,1957,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P054.jpg,death
14,P054,Perak,Gerik,9999999,573,,,,,,,,,,kosong
14,P055,Perak,LENGGONG,3369,136,YB DATUK SERI DR.,SHAMSUL ANUAR BIN HAJI NASARAH,1967,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.055-LENGGONG.png,
14,P056,Perak,LARUT,3371,137,YB DATUK SERI,HAMZAH BIN ZAINUDIN,1957,male,bumiputera,BN - UMNO > BERSATU,Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.056-LARUT.png,
14,P057,Perak,PARIT BUNTAR,2990,79,YB DATUK SERI DR,MUJAHID YUSOF RAWA,1965,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.057-PARIT BUNTAR.png,
14,P058,Perak,BAGAN SERAI,3724,281,YB DATO' DR HAJI,NOOR AZMI BIN GHAZALI,1962,male,bumiputera,BN - UMNO > BERSATU,Timbalan Menteri Kesihatan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.058-BAGAN SERAI.png,
14,P059,Perak,BUKIT GANTANG,4095,358,YB DATO',SYED ABU HUSSIN BIN HAFIZ SYED ABDUL FASAL,1961,male,bumiputera,BN - UMNO > BEBAS > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.059-BUKIT GANTANG.png,
14,P060,Perak,TAIPING,4099,359,YB TUAN,TEH KOK LIM,1970,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.060-TAIPING.png,
14,P061,Perak,PADANG RENGAS,2368,42,YB DATO' SERI,MOHAMED NAZRI BIN ABDUL AZIZ,1954,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.061-PADANG RENGAS.png,
14,P062,Perak,SUNGAI SIPUT,4102,360,YB TUAN,KESAVAN A/L SUBRAMANIAM,1972,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.062-SUNGAI SIPUT.png,
14,P063,Perak,TAMBUN,4104,361,YB DATO' SERI,AHMAD FAIZAL BIN AZUMU,1971,male,bumiputera,BERSATU,Menteri Belia dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.063-TAMBUN.png,
14,P064,Perak,IPOH TIMUR,4105,362,YB TUAN,WONG KAH WOH,1980,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.064-IPOH TIMUR.png,
14,P065,Perak,IPOH BARAT,3383,141,YB TUAN,M. KULASEGARAN A/L V. MURUGESON,1957,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.065-IPOH BARAT.png,
14,P066,Perak,BATU GAJAH,3733,283,YB TUAN,SIVAKUMAR VARATHARAJU NAIDU,1971,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.066-BATU GAJAH.png,
14,P067,Perak,KUALA KANGSAR,4109,363,YB DATUK,MASTURA BINTI TAN SRI DATO' MOHD YAZID,1962,female,bumiputera,BN - UMNO,Timbalan Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.067-KUALA KANGSAR.png,
14,P068,Perak,BERUAS,2081,26,YB DATO',NGEH KOO HAM,1962,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.068-BERUAS.png,
14,P069,Perak,PARIT,3388,142,YB DATO',MOHD NIZAR BIN HAJI ZAKARIA,1969,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.069-PARIT.png,
14,P070,Perak,KAMPAR,3730,282,YB TUAN,SU KEONG SIONG,1967,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.070-KAMPAR.png,
14,P071,Perak,GOPENG,3391,144,YB DR.,LEE BOON CHYE,1960,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.071-GOPENG.png,
14,P072,Perak,TAPAH,3393,145,YB DATUK SERI,SARAVANAN A/L MURUGAN,1968,male,indian,BN - MIC,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.072-TAPAH.png,
14,P073,Perak,PASIR SALAK,3395,146,YB DATO' SRI HAJI,TAJUDDIN BIN ABDUL RAHMAN,1948,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.073-PASIR SALAK.png,
14,P074,Perak,LUMUT,3333,122,YB DATUK WIRA DR.,MOHD HATTA BIN MD RAMLI,1957,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.074-LUMUT.png,
14,P075,Perak,BAGAN DATUK,2393,43,YB DATO' SERI DR.,AHMAD ZAHID BIN HAMIDI,1953,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.075-BAGAN DATUK.png,
14,P076,Perak,TELUK INTAN,3376,139,YB TUAN,NGA KOR MING,1972,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.076-TELUK INTAN.png,
14,P077,Perak,TANJONG MALIM,4126,364,YB TUAN,CHANG LIH KANG,1980,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.077-TANJONG MALIM.png,
14,P078,Pahang,CAMERON HIGHLANDS,4128,,YB DATO',SIVARRAAJH CHANDRAN,1977,male,bumiputera,BN - MIC,,,,kemenangan dibatal
14,P078,Pahang,CAMERON HIGHLANDS,9999994,571,YB DATO',RAMLI BIN DATO' MOHD NOR,1958,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2019/YB Cameron Highland.png,
14,P079,Pahang,LIPIS,3752,287,YB DATO' SRI,ABDUL RAHMAN BIN MOHAMAD,1962,male,bumiputera,BN - UMNO,Timbalan Menteri Pembangunan Luar Bandar I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.079-LIPIS.png,
14,P080,Pahang,RAUB,4133,365,YB TENGKU,ZULPURI SHAH BIN RAJA PUJI,1965,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.080-RAUB.png,
14,P081,Pahang,JERANTUT,3756,289,YB DATO' HJ.,AHMAD NAZLAN BIN IDRIS,1958,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.081-JERANTUT.png,
14,P082,Pahang,INDERA MAHKOTA,3416,156,YB DATUK SERI,SAIFUDDIN BIN ABDULLAH,1961,male,bumiputera,PH - PKR > BERSATU,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.082-INDERA MAHKOTA.png,
14,P083,Pahang,KUANTAN,2716,61,YB PUAN,FUZIAH BINTI SALLEH,1959,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.083-KUANTAN.png,
14,P084,Pahang,PAYA BESAR,4140,366,YB DATO' INDERA,MOHD SHAHAR BIN ABDULLAH,1980,male,bumiputera,BN - UMNO,Timbalan Menteri Kewangan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.084-PAYA BESAR.png,
14,P085,Pahang,PEKAN,1216,6,YB DATO' SRI,MOHD NAJIB BIN TUN ABD RAZAK,1954,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.085-PEKAN.png,
14,P086,Pahang,MARAN,3413,154,YB DATO' SRI DR. HAJI,ISMAIL BIN HJ ABD. MUTTALIB,1955,male,bumiputera,BN - UMNO,Timbalan Menteri Perumahan dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.086-MARAN.png,
14,P087,Pahang,KUALA KRAU,1613,10,YB DATO' SRI DR. HAJI,ISMAIL BIN HAJI MOHAMED SAID,1966,male,bumiputera,BN - UMNO,Timbalan Menteri Dalam Negeri I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.087-KUALA KRAU.png,
14,P088,Pahang,TEMERLOH,4152,367,YB DATUK WIRA HAJI,MOHD. ANUAR MOHD. TAHIR,1953,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.088-TEMERLOH.png,
14,P089,Pahang,BENTONG,3763,290,YB TUAN,WONG TACK,1959,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.089-BENTONG.png,
14,P090,Pahang,BERA,3061,82,YAB DATO' SRI,ISMAIL SABRI BIN YAAKOB,1960,male,bumiputera,BN - UMNO,YAB PERDANA MENTERI,,https://www.parlimen.gov.my/images/webuser/ahli/2013/PM.jpg,
14,P091,Pahang,ROMPIN,4157,368,YB DATO' SRI,HASAN BIN ARIFIN,1953,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.091-ROMPIN.png,
14,P092,Selangor,SABAK BERNAM,3768,291,YB DATO' HAJI,MOHD FASIAH BIN MOHD FAKEH,1956,male,bumiputera,BN - UMNO > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.092-SABAK BERNAM.png,
14,P093,Selangor,SUNGAI BESAR,4160,369,YB DATUK,MUSLIMIN BIN YAHAYA,1968,male,bumiputera,BERSATU,Timbalan Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.093-SUNGAI BESAR.png,
14,P094,Selangor,HULU SELANGOR,4163,371,YB PUAN,JUNE LEOW HSIAD HUI,1965,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.094-HULU SELANGOR.png,
14,P095,Selangor,TANJUNG KARANG,2416,46,YB TAN SRI,NOH BIN HAJI OMAR,1958,male,bumiputera,BN - UMNO,Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.095-TANJONG KARANG.png,
14,P096,Selangor,KUALA SELANGOR,3424,160,YB DATUK SERI DR. HAJI,DZULKEFLY BIN AHMAD,1956,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.096-KUALA SLEANGOR.png,
14,P097,Selangor,SELAYANG,3427,161,YB TUAN,WILLIAM LEONG JEE KEEN,1957,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.097-SELAYANG.png,
14,P098,Selangor,GOMBAK,3428,162,YB DATO' SERI,MOHAMED AZMIN BIN ALI,1965,male,bumiputera,BERSATU,Menteri Kanan Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.098-GOMBAK.png,
14,P099,Selangor,AMPANG,3431,163,YB DATUK HAJAH,ZURAIDA BINTI KAMARUDDIN,1958,female,bumiputera,PH - PKR > BERSATU,Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.099-AMPANG.png,
14,P100,Selangor,PANDAN,4901,507,YB DATO' SERI DR,WAN AZIZAH WAN ISMAIL,1952,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.100-AMPANG.png,
14,P101,Selangor,HULU LANGAT,4177,372,YB DATUK HAJI,HASANUDDIN BIN MOHD YUNUS,1965,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.101-HULU LANGAT.png,
14,P102,Selangor,BANGI,3783,296,YB DR.,ONG KIAN MING,1976,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.102-BANGI.png,
14,P103,Selangor,PUCHONG,3436,166,YB TUAN,GOBIND SINGH DEO,1973,male,other,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.103-PUCHUNG.png,
14,P104,Selangor,SUBANG,3786,297,YB TUAN,WONG CHEN,1969,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.104-SUBANG.png,
14,P105,Selangor,PETALING JAYA,4186,373,YB PUAN,MARIA CHIN BINTI ABDULLAH,1957,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/Petaling Jaya.png,
14,P106,Selangor,DAMANSARA,3441,169,YB TUAN,TONY PUA KIAM WEE,1973,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.106-DAMANSARA.png,
14,P107,Selangor,SUNGAI BULOH,3443,170,YB TUAN,SIVARASA A/L K. RASIAH,1957,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.107-SUNGAI BULOH.png,
14,P108,Selangor,SHAH ALAM,3095,83,YB TUAN,KHALID BIN ABD SAMAD,1957,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.108-SHAH ALAM.png,
14,P109,Selangor,KAPAR,3451,174,YB DATO',ABDULLAH SANI BIN ABDUL HAMID,1962,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.109-KAPAR.png,
14,P110,Selangor,KLANG,3447,172,YB TUAN,CHARLES ANTHONY SANTIAGO,1961,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.110-KLANG.png,
14,P111,Selangor,KOTA RAJA,2932,75,YB TUAN,MOHAMAD BIN SABU,1955,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.111-KOTA RAJA.png,
14,P112,Selangor,KUALA LANGAT,4200,374,YB DATO' DR.,XAVIER JAYAKUMAR A/L ARULANANDAM,1953,male,indian,PH - PKR > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.112-KUALA LANGAT.png,
14,P113,Selangor,SEPANG,2501,50,YB TUAN,MOHAMED HANIPA BIN MAIDIN,1969,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.113-SEPANG.png,
14,P114,Kuala Lumpur,KEPONG,3456,176,YB TUAN,LIM LIP ENG,1972,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.114-KEPONG.png,
14,P115,Kuala Lumpur,BATU,4207,375,YB TUAN,P. PRABAKARAN,1996,male,indian,BEBAS > PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.115-BATU.png,
14,P116,Kuala Lumpur,WANGSA MAJU,2436,47,YB DATIN PADUKA DR.,TAN YEE KEW,1953,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.116-WANGSA MAJU.png,
14,P117,Kuala Lumpur,SEGAMBUT,4212,376,YB PUAN,HANNAH YEOH,1979,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.117-SEGAMBUT.png,
14,P118,Kuala Lumpur,SETIAWANGSA,4213,377,YB TUAN,NIK NAZMI BIN NIK AHMAD,1982,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.118-SETIAWANGSA.png,
14,P119,Kuala Lumpur,TITIWANGSA,4215,378,YB DATUK SERI,RINA BINTI MOHD HARUN,1973,female,bumiputera,BERSATU,"Menteri Pembangunan, Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/Rina.jpg,
14,P120,Kuala Lumpur,BUKIT BINTANG,2128,29,YB TUAN,FONG KUI LUN,1946,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.120-BUKIT BINTANG.png,
14,P121,Kuala Lumpur,LEMBAH PANTAI,4219,379,YB TUAN,AHMAD FAHMI BIN MOHAMED FADZIL,1981,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.121-LEMBAH PANTAI.png,
14,P122,Kuala Lumpur,SEPUTEH,2769,63,YB PUAN,TERESA KOK,1964,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.122-SEPUTEH.png,
14,P123,Kuala Lumpur,CHERAS,1825,18,YB TUAN,TAN KOK WAI,1957,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.123-CHERAS.png,
14,P124,Kuala Lumpur,BANDAR TUN RAZAK,3311,113,YB DATO' HAJI,KAMARUDIN BIN JAFFAR,1952,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.124-BANDAR TUN RAZAK.png,
14,P125,Putrajaya,PUTRAJAYA,3468,181,YB DATUK SERI TENGKU,ADNAN BIN TENGKU MANSOR,1951,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.125-PUTRAJAYA.png,
14,P126,Negeri Sembilan,JELEBU,4227,380,YB DATUK SERI,JALALUDDIN BIN ALIAS,1963,male,bumiputera,BN - UMNO,Timbalan Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.126-JELEBU.png,
14,P127,Negeri Sembilan,JEMPOL,4230,381,YB DATUK SERI HAJI,MOHD SALIM SHARIF,1965,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.127-JEMPOL.png,
14,P128,Negeri Sembilan,SEREMBAN,3477,185,YB TUAN,LOKE SIEW FOOK,1977,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.128-SEREMBAN.png,
14,P129,Negeri Sembilan,KUALA PILAH,4234,382,YB DATO',EDDIN SYAZLEE BIN SHITH,1974,male,bumiputera,BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Ekonomi),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.129-KUALA PILAH.png,
14,P130,Negeri Sembilan,RASAH,4238,383,YB TUAN,CHA KEE CHIN,1974,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.130-RASAH.png,
14,P131,Negeri Sembilan,REMBAU,3478,186,YB TUAN,KHAIRY JAMALUDDIN ABU BAKAR,1976,male,bumiputera,BN - UMNO,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.131-REMBAU.png,
14,P132,Negeri Sembilan,PORT DICKSON,4241,,YB DATUK,DANYAL BALAGOPAL ABDULLAH,1951,male,indian,PH - PKR,,,,resign
14,P132,Negeri Sembilan,PORT DICKSON,1426,9,YB DATO' SERI,ANWAR BIN IBRAHIM,1947,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2018/YB Port Dickson.png,
14,P133,Negeri Sembilan,TAMPIN,4242,384,YB DATUK DR.,HASAN BIN BAHROM,1956,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.133-TAMPIN.png,
14,P134,Melaka,MASJID TANAH,3840,303,YB DATUK WIRA HAJAH,MAS ERMIEYATI BINTI SAMSUDIN,1976,female,bumiputera,BN - UMNO > BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.134-MASJID TANAH.png,
14,P135,Melaka,ALOR GAJAH,4247,385,YB DATUK SERI,MOHD REDZUAN BIN MD. YUSOF,1957,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.135-ALOR GAJAH.png,
14,P136,Melaka,TANGGA BATU,4248,386,YB PUAN,RUSNAH BINTI ALUAI,1962,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.136-TANGGA BATU.png,
14,P137,Melaka,HANG TUAH JAYA,3142,84,YB DATUK SERI HAJI,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,1975,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.137-HANG TUAH JAYA.png,
14,P138,Melaka,KOTA MELAKA,4252,387,YB TUAN,KHOO POAY TIONG,1971,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.138-KOTA MELAKA.png,
14,P139,Melaka,JASIN,3491,192,YB DATUK SERI HAJI,AHMAD BIN HAMZAH,1949,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Makanan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.139-JASIN.png,
14,P140,Johor,SEGAMAT,3770,292,YB DATUK SERI DR.,SANTHARA KUMAR A/L RAMANAIDU,1971,male,indian,PH - PKR > BERSATU,"Timbalan Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.140-SEGAMAT.png,
14,P141,Johor,SEKIJANG,4257,388,YB PUAN HAJAH,NATRAH ISMAIL,1951,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.141-SEKIJANG.png,
14,P142,Johor,LABIS,3148,85,YB TUAN,PANG HOK LIONG,1957,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.142-LABIS.png,
14,P143,Johor,PAGOH,2797,66,YB TAN SRI DATO' HAJI,MAHIADDIN BIN HAJI MD YASIN,1947,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.143-PAGOH.png,
14,P144,Johor,LEDANG,4261,389,YB TUAN,SYED IBRAHIM BIN SYED NOH,1964,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.144-LEDANG.png,
14,P145,Johor,BAKRI,4263,390,YB PUAN,YEO BEE YIN,1983,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.145-BAKRI.png,
14,P146,Johor,MUAR,4266,391,YB TUAN,SYED SADDIQ BIN SYED ABDUL RAHMAN,1993,male,bumiputera,BERSATU > BEBAS > MUDA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.146-MUAR.png,
14,P147,Johor,PARIT SULONG,3501,197,YB DATUK SERI DR.,NORAINI BINTI AHMAD,1967,female,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.147-PARIT SULONG.png,
14,P148,Johor,AYER HITAM,3502,198,YB DATUK SERI IR. DR.,WEE KA SIONG,1968,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.148-AYER HITAM.png,
14,P149,Johor,SRI GADING,4270,392,YB DATUK DR.,SHARUDDIN BIN MD SALLEH,1956,male,bumiputera,BERSATU > BEBAS > PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.149-SRI GADING.png,
14,P150,Johor,BATU PAHAT,4273,393,YB DATO',MOHD RASHID HASNON,1960,male,bumiputera,PH - PKR > BERSATU,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.150-BATU PAHAT.png,
14,P151,Johor,SIMPANG RENGGAM,4276,394,YB DR.,MASZLEE BIN MALIK,1975,male,bumiputera,BERSATU > BEBAS > PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.151-SIMPANG RENGGAM.png,
14,P152,Johor,KLUANG,4278,395,YB PUAN,WONG SHU QI,1983,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.152-KLUANG.png,
14,P153,Johor,SEMBRONG,3510,203,YB DATO' SERI,HISHAMMUDDIN TUN HUSSEIN,1961,male,bumiputera,BN - UMNO,Menteri Kanan Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.153-SEMBRONG.png,
14,P154,Johor,MERSING,3512,204,YB DATUK DR. HAJI,ABDUL LATIFF BIN AHMAD,1959,male,bumiputera,BN - UMNO > BERSATU,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.154-MERSING.png,
14,P155,Johor,TENGGARA,4284,396,YB DATO' SRI DR.,ADHAM BIN BABA,1963,male,bumiputera,BN - UMNO,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.155-TENGGARA.png,
