vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,index,uid,new_id
14,P113,Selangor,SEPANG,YB TUAN,MOHAMED HANIPA BIN MAIDIN,1969,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.113-SEPANG.png,,1203,,2501,51
14,P114,Kuala Lumpur,KEPONG,YB TUAN,LIM LIP ENG,1972,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.114-KEPONG.png,,1170,,3456,177
14,P115,Kuala Lumpur,BATU,YB TUAN,P. PRABAKARAN,1996,male,indian,BEBAS > PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.115-BATU.png,,1285,,4207,380
14,P116,Kuala Lumpur,WANGSA MAJU,YB DATIN PADUKA DR.,TAN YEE KEW,1953,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.116-WANGSA MAJU.png,,876,787,2436,48
14,P117,Kuala Lumpur,SEGAMBUT,YB PUAN,HANNAH YEOH,1979,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.117-SEGAMBUT.png,,1100,,4212,381
14,P118,Kuala Lumpur,SETIAWANGSA,YB TUAN,NIK NAZMI BIN NIK AHMAD,1982,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.118-SETIAWANGSA.png,,1264,,4213,382
14,P119,Kuala Lumpur,TITIWANGSA,YB DATUK SERI,RINA BINTI MOHD HARUN,1973,female,bumiputera,BERSATU,"Menteri Pembangunan, Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/Rina.jpg,,1297,,4215,383
14,P120,Kuala Lumpur,BUKIT BINTANG,YB TUAN,FONG KUI LUN,1946,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.120-BUKIT BINTANG.png,,258,649,2128,29
14,P121,Kuala Lumpur,LEMBAH PANTAI,YB TUAN,AHMAD FAHMI BIN MOHAMED FADZIL,1981,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.121-LEMBAH PANTAI.png,,1022,,4219,384
14,P122,Kuala Lumpur,SEPUTEH,YB PUAN,TERESA KOK,1964,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.122-SEPUTEH.png,,883,889,2769,64
14,P123,Kuala Lumpur,CHERAS,YB TUAN,TAN KOK WAI,1957,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.123-CHERAS.png,,866,619,1825,18
14,P124,Kuala Lumpur,BANDAR TUN RAZAK,YB DATO' HAJI,KAMARUDIN BIN JAFFAR,1952,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.124-BANDAR TUN RAZAK.png,,406,835,3311,114
14,P125,Putrajaya,PUTRAJAYA,YB DATUK SERI TENGKU,ADNAN BIN TENGKU MANSOR,1951,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.125-PUTRAJAYA.png,,96,808,3468,182
14,P126,Negeri Sembilan,JELEBU,YB DATUK SERI,JALALUDDIN BIN ALIAS,1963,male,bumiputera,BN - UMNO,Timbalan Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.126-JELEBU.png,,1124,,4227,385
14,P127,Negeri Sembilan,JEMPOL,YB DATUK SERI HAJI,MOHD SALIM SHARIF,1965,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.127-JEMPOL.png,,1231,,4230,386
14,P128,Negeri Sembilan,SEREMBAN,YB TUAN,LOKE SIEW FOOK,1977,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.128-SEREMBAN.png,,1174,,3477,186
14,P129,Negeri Sembilan,KUALA PILAH,YB DATO',EDDIN SYAZLEE BIN SHITH,1974,male,bumiputera,BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Ekonomi),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.129-KUALA PILAH.png,,1081,,4234,387
14,P130,Negeri Sembilan,RASAH,YB TUAN,CHA KEE CHIN,1974,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.130-RASAH.png,,1060,,4238,388
14,P131,Negeri Sembilan,REMBAU,YB TUAN,KHAIRY JAMALUDDIN ABU BAKAR,1976,male,bumiputera,BN - UMNO,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.131-REMBAU.png,,1150,,3478,187
14,P132,Negeri Sembilan,PORT DICKSON,YB DATO' SERI,ANWAR BIN IBRAHIM,1947,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2018/YB Port Dickson.png,,141,473,1426,9
14,P132,Negeri Sembilan,PORT DICKSON,YB DATUK,DANYAL BALAGOPAL ABDULLAH,1951,male,indian,PH - PKR,,,,resign,1075,,4241,389
14,P133,Negeri Sembilan,TAMPIN,YB DATUK DR.,HASAN BIN BAHROM,1956,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.133-TAMPIN.png,,1102,,4242,390
14,P134,Melaka,MASJID TANAH,YB DATUK WIRA HAJAH,MAS ERMIEYATI BINTI SAMSUDIN,1976,female,bumiputera,BN - UMNO > BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.134-MASJID TANAH.png,,1187,,3840,307
14,P135,Melaka,ALOR GAJAH,YB DATUK SERI,MOHD REDZUAN BIN MD. YUSOF,1957,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.135-ALOR GAJAH.png,,1230,,4247,391
14,P136,Melaka,TANGGA BATU,YB PUAN,RUSNAH BINTI ALUAI,1962,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.136-TANGGA BATU.png,,1308,,4248,392
14,P137,Melaka,HANG TUAH JAYA,YB DATUK SERI HAJI,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,1975,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.137-HANG TUAH JAYA.png,,1327,,3142,85
14,P138,Melaka,KOTA MELAKA,YB TUAN,KHOO POAY TIONG,1971,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.138-KOTA MELAKA.png,,1153,,4252,393
14,P139,Melaka,JASIN,YB DATUK SERI HAJI,AHMAD BIN HAMZAH,1949,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Makanan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.139-JASIN.png,,1016,,3491,193
14,P140,Johor,SEGAMAT,YB DATUK SERI DR.,SANTHARA KUMAR A/L RAMANAIDU,1971,male,indian,PH - PKR > BERSATU,"Timbalan Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.140-SEGAMAT.png,,1315,,3770,295
14,P141,Johor,SEKIJANG,YB PUAN HAJAH,NATRAH ISMAIL,1951,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.141-SEKIJANG.png,,1256,,4257,394
14,P142,Johor,LABIS,YB TUAN,PANG HOK LIONG,1957,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.142-LABIS.png,,1288,,3148,86
14,P143,Johor,PAGOH,YB TAN SRI DATO' HAJI,MAHIADDIN BIN HAJI MD YASIN,1947,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.143-PAGOH.png,,642,438,2797,67
14,P144,Johor,LEDANG,YB TUAN,SYED IBRAHIM BIN SYED NOH,1964,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.144-LEDANG.png,,1347,,4261,395
14,P145,Johor,BAKRI,YB PUAN,YEO BEE YIN,1983,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.145-BAKRI.png,,1389,,4263,396
14,P146,Johor,MUAR,YB TUAN,SYED SADDIQ BIN SYED ABDUL RAHMAN,1993,male,bumiputera,BERSATU > BEBAS > MUDA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.146-MUAR.png,,1348,,4266,397
14,P147,Johor,PARIT SULONG,YB DATUK SERI DR.,NORAINI BINTI AHMAD,1967,female,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.147-PARIT SULONG.png,,1273,,3501,198
14,P148,Johor,AYER HITAM,YB DATUK SERI IR. DR.,WEE KA SIONG,1968,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.148-AYER HITAM.png,,939,989,3502,199
14,P149,Johor,SRI GADING,YB DATUK DR.,SHARUDDIN BIN MD SALLEH,1956,male,bumiputera,BERSATU > BEBAS > PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.149-SRI GADING.png,,1328,,4270,398
14,P150,Johor,BATU PAHAT,YB DATO',MOHD RASHID HASNON,1960,male,bumiputera,PH - PKR > BERSATU,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.150-BATU PAHAT.png,,1229,,4273,399
14,P151,Johor,SIMPANG RENGGAM,YB DR.,MASZLEE BIN MALIK,1975,male,bumiputera,BERSATU > BEBAS > PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.151-SIMPANG RENGGAM.png,,1190,,4276,400
14,P152,Johor,KLUANG,YB PUAN,WONG SHU QI,1983,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.152-KLUANG.png,,1383,,4278,401
14,P153,Johor,SEMBRONG,YB DATO' SERI,HISHAMMUDDIN TUN HUSSEIN,1961,male,bumiputera,BN - UMNO,Menteri Kanan Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.153-SEMBRONG.png,,319,742,3510,204
14,P154,Johor,MERSING,YB DATUK DR. HAJI,ABDUL LATIFF BIN AHMAD,1959,male,bumiputera,BN - UMNO > BERSATU,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.154-MERSING.png,,39,804,3512,205
14,P155,Johor,TENGGARA,YB DATO' SRI DR.,ADHAM BIN BABA,1963,male,bumiputera,BN - UMNO,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.155-TENGGARA.png,,95,908,4284,402
14,P156,Johor,KOTA TINGGI,YB DATUK,HALIMAH BINTI MOHAMED SADIQUE,1962,female,bumiputera,BN - UMNO,Menteri Perpaduan Negara,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.156-KOTA TINGGI.png,,1097,,3515,206
14,P157,Johor,PENGERANG,YB DATO' SRI,AZALINA BINTI OTHMAN SAID,1964,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.157-PENGERANG.png,,154,911,3518,208
14,P158,Johor,TEBRAU,YB TUAN,STEVEN CHOONG SHIAU YOON,1958,male,chinese,PH - PKR > PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.158-TEBRAU.png,,1340,,3865,315
14,P159,Johor,PASIR GUDANG,YB TUAN,HASSAN BIN ABDUL KARIM,1951,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.159-PASIR GUDANG.png,,1106,,1860,20
14,P160,Johor,JOHOR BAHRU,YB TUAN HAJI,AKMAL NASRULLAH BIN MOHD NASIR,1986,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.160-JOHOR BAHRU.png,,1034,,4289,403
14,P161,Johor,PULAI,YB DATUK SERI HAJI,SALAHUDDIN BIN AYUB,1962,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.161-PULAI.png,,780,975,2958,78
14,P162,Johor,ISKANDAR PUTERI,YB TUAN,LIM KIT SIANG,1941,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.162-ISKANDAR PUTERI.png,,469,268,698,1
14,P163,Johor,KULAI,YB PUAN,TEO NIE CHING,1981,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.163-KULAI.png,,1359,,3434,166
14,P164,Johor,PONTIAN,YB DATUK SERI HAJI,AHMAD BIN HAJI MASLAN,1966,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.164-PONTIAN.png,,1017,,3527,212
14,P165,Johor,TANJUNG PIAI,YB DATUK WIRA DR.,MOHD FARID MOHD RAFIK,1977,male,bumiputera,BERSATU,,,,death,1211,,3529,213
14,P165,Johor,TANJUNG PIAI,YB DATO' SRI DR.,WEE JECK SENG,1964,male,chinese,BN - MCA,Timbalan Menteri Perusahaan Perladangan dan Komoditi II,,https://www.parlimen.gov.my/images/webuser/ahli/2019/p165.png,,1370,,3529,213
14,P166,Labuan,LABUAN,YB DATUK,ROZMAN BIN ISLI,1965,male,bumiputera,BN - UMNO > WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.166-LABUAN.png,,1305,,3875,318
14,P167,Sabah,KUDAT,YB DATUK,ABD RAHIM BIN BAKRI,1961,male,bumiputera,BN - UMNO > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.167-KUDAT.png,,45,902,3533,215
14,P168,Sabah,KOTA MARUDU,YB DATUK SERI PANGLIMA DR.,JOHNITY @ MAXIMUS BIN ONGKILI,1954,male,bumiputera,PBS,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.168-KOTA MARUDU.png,,1133,,3537,216
14,P169,Sabah,KOTA BELUD,YB PUAN,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,1982,female,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.169-KOTA BELUD.png,,1121,,3882,319
14,P170,Sabah,TUARAN,YB DATUK SERI PANGLIMA,MADIUS BIN TANGAU,1958,male,bumiputera,UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.170-TUARAN.png,,496,844,3888,320
