vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id
7,P085,Selangor,Kuala Selangor,Dato',Abu Hassan Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,89
7,P011,Kedah,Merbok,Tuan,Daim Zainuddin,,male,bumiputera,BN - UMNO,,,,,230
7,P079,Pahang,Bentong,Dato',Chan Siang Sun,,male,chinese,BN - MCA,,,,death,188
7,P089,Selangor,Hulu Langat,Dato',Lee Kim Sai,,male,chinese,BN - MCA,,,,,442
7,P076,Pahang,Pekan,Dato' Seri Haji,Mohd. Najib Bin Tun Haji Abdul Razak,,male,bumiputera,BN - UMNO,,,,,587
7,P119,Johor,Mersing,Dato',Abdul Ajib Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,11
7,P138,Sabah,Kinabalu,Tuan,Kasitah Gaddam,,male,bumiputera,BN - USNO,,,,,413
7,P109,Negeri Sembilan,Telok Kemang,Dato',K.Pathmanaban,,male,indian,BN - MIC,,,,,396
7,P160,Sarawak,Simunjan,Tuan Haji,Bujang Bin Haji Ulis,,male,bumiputera,BN - PERMAS,,,,,176
7,P165,Sarawak,Paloh,Dato',Abang Abu Bakar Bin Datu Bandar Abang Haji Mustapha,,male,bumiputera,BN - PBB,,,,,6
7,P176,Sarawak,Baram,Tuan,Luhat Wan,,male,bumiputera,BN - SNAP,,,,,487
7,P027,Kelantan,Machang,Tuan,Mohd. Kassim Bin Ahmed,,male,bumiputera,BN - UMNO,,,,,606
7,P115,Johor,Segamat,Dato',S. Subramaniam,,male,indian,BN - MIC,,,,,770
7,P092,Selangor,Shah Alam,Puan Hajjah,Rahmah Binti Othman,,female,bumiputera,BN - UMNO,,,,,729
7,P080,Pahang,Temerloh,Dato' Haji,Sabbaruddin Chik,,male,bumiputera,BN - UMNO,,,,,776
7,P106,Negeri Sembilan,Kuala Pilah,Puan,Napsiah Binti Omar,,female,bumiputera,BN - UMNO,,,,,651
7,P016,Kedah,Kulim,Dato',Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,BN - UMNO,,,,,34
7,P001,Perlis,Kangar,Dato',Radzi Bin Sheikh Ahmad,,male,bumiputera,BN - UMNO,,,,,727
7,P007,Kedah,Alor Setar,Dato',Oo Gin Sun,,male,chinese,BN - MCA,,,,,693
7,P052,Perak,Bagan Serai,Dato',Zainal Abidin Bin Zin,,male,bumiputera,BN - UMNO,,,,,983
7,P067,Perak,Pasir Salak,Dato',Megat Junid Bin Megat Ayob,,male,bumiputera,BN - UMNO,,,,,522
7,P031,Terengganu,Setiu,Dato' Dr,Mohamed Yusof Bin Haji Mohamed Noor,,male,bumiputera,BN - UMNO,,,,,574
7,P125,Johor,Batu Pahat,Tuan Haji,Daud Bin Dato' Haji Taha,,male,bumiputera,BN - UMNO,,,,,232
7,P093,Selangor,Klang,Tuan,Ng Cheng Kiat,,male,chinese,BN - MCA,,,,,659
7,P068,Perak,Lumut,Tuan,Ng Cheng Kuai,,male,chinese,BN - MCA,,,,,660
7,P049,Perak,Gerik,Dato',Mohd. Tajol Rosli Bin Mohd. Ghazali,,male,bumiputera,BN - UMNO,,,,,620
7,P124,Johor,Sri Gading,Tuan,Mustaffa Bin Mohammad,,male,bumiputera,BN - UMNO,,,,,648
9,P065,Perak,Beruas,Dato' Seri Dr,Lim Keng Yaik,,male,chinese,BN - Gerakan,,,,,466
7,P074,Pahang,Jerantut,Tuan,Wan Abu Bakar Bin Wan Mohamed,,male,bumiputera,BN - UMNO,,,,,917
7,P072,Pahang,Lipis,Tuan,Wang Choon Wing,,male,chinese,BN - MCA,,,,,936
7,P078,Pahang,Mentakab,Dr.,Siti Zahara Binti Haji Sulaiman,,female,bumiputera,BN - UMNO,,,,,819
7,P111,Melaka,Selandar,Dato,Kok Wee Kiat,,male,chinese,BN - MCA,,,,,424
7,P127,Johor,Senai,Tuan,Woon See Chin,,male,chinese,BN - MCA,,,,,949
7,P137,Sabah,Tuaran,Tuan,Kalakau Untol,,male,bumiputera,BN - USNO,,,,,400
7,P166,Sarawak,Sarikei,Tuan,Law Heng Ding,,male,chinese,BN - SUPP,,,,,436
7,P036,Terengganu,Dungun,Tuan Haji,Awang Bin Jabar,,male,bumiputera,BN - UMNO,,,,,149
7,P017,Kelantan,Tumpat,Dato' Haji,Dusuki Bin Haji Ahmad,,male,bumiputera,BN - UMNO,,,,,239
7,P087,Selangor,Selayang,Datin Paduka Hajjah,Zaleha Binti Ismail,,female,bumiputera,BN - UMNO,,,,,991
7,P035,Terengganu,Hulu Terengganu,Tuan,Alias Bin Md. Ali,,male,bumiputera,BN - UMNO,,,,,130
7,P073,Pahang,Raub,Puan,Teng Gaik Kwan,,female,chinese,BN - MCA,,,,,879
7,P013,Kedah,Baling,,Raja Ariffin Bin Raja Sulaiman,,male,bumiputera,BN - UMNO,,,,,737
7,P175,Sarawak,Lambir,Tuan,Peter Chin Fah Kui,,male,chinese,BN - SUPP,,,,,712
9,P057,Perak,Taiping,Tuan,Kerk Choo Ting,,male,chinese,BN - Gerakan,,,,,414
7,P133,WP Labuan,Labuan,Tuan,Abdol Mulok @ Molle,,male,bumiputera,BEBAS,,,,,10
7,P116,Johor,Ledang,Tuan,Abdul Ghani Bin Othman,,male,bumiputera,BN - UMNO,,,,,21
7,P006,Kedah,Kota Setar,Dr.,Abdul Hadi Bin Derani,,male,bumiputera,BN - UMNO,,,,,24
7,P064,Perak,Gopeng,,Ting Chew Peh,,male,chinese,BN - MCA,,,,,893
7,P148,Sabah,Limbawang,Datu,Abdul Hamid Bin Tun Datu Haji Mustapha,,male,bumiputera,BN - USNO,,,,death,30
7,P014,Kedah,Sungai Petani,Tuan Haji,Abdul Manaf Bin Haji Ahmad,,male,bumiputera,BN - UMNO,,,,,41
7,P034,Terengganu,Marang,Tuan Haji,Abdul Rahman Bin Bakar,,male,bumiputera,BN - UMNO,,,,,49
7,P051,Perak,Parit Buntar,Tuan,Abdul Rahman Bin Suliman,,male,bumiputera,BN - UMNO,,,,,54
7,P100,WP Kuala Lumpur,Lembah Pantai,Tuan Haji,Abdul Razak Bin Abu Samah,,male,bumiputera,BN - UMNO,,,,,62
7,P157,Sarawak,Samarahan,Datuk Patinggi Haji,Abdul Taib Mahmud,,male,bumiputera,BN - PBB,,,,,69
7,P025,Kelantan,Kok Lanas,Dato',Abdullah Ahmad,,male,bumiputera,BN - UMNO,,,,,72
7,P018,Kelantan,Pengkalan Chepa,Tuan Haji,Abdullah Bin Haji Arshad,,male,bumiputera,PAS,,,,,76
7,P053,Perak,Bukit Gantang,Toh Muda Dr.,Abdullah Fadzil Bin Che Wan,,male,bumiputera,BN - UMNO,,,,,80
7,P075,Pahang,Kuantan,Tuan,Adam Bin Abdul Kadir,,male,bumiputera,BN - UMNO,,,,,93
7,P005,Kedah,Padang Terap,Dato' Dr.,Affifudin Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,98
7,P117,Johor,Pagoh,Tuan,Ahmad Bin Omar,,male,bumiputera,BN - UMNO,,,,,105
7,P162,Sarawak,Lubuk Antu,Tuan,Andrew Janggi Muyang,,male,bumiputera,BN - PBDS,,,,death,137
7,P094,Selangor,Kuala Langat,Tuan,Basri Bin Bajuri,,male,bumiputera,BN - UMNO,,,,,168
7,P143,Sabah,Penampang,Tuan,Bernard Giluk Dompok,,male,bumiputera,BN - PBS,,,,,170
7,P079,Pahang,Bentong,,Lim Ah Lek,,male,chinese,BN - MCA,,,,,456
7,P107,Negeri Sembilan,Seremban,Dr.,Chen Man Hin,,male,chinese,DAP,,,,,199
7,P015,Kedah,Padang Serai,Tuan,Chew Kam Hoy,,male,chinese,BN - MCA,,,,,202
7,P042,Pulau Pinang,Bukit Mertajam,Tuan,Chian Heng Kai @ Chiah Soo Ha,,male,chinese,DAP,,,,,207
7,P151,Sabah,Tawau,Tuan,Samson Chin Chee Tsu,,male,chinese,DAP,,,,,784
7,P122,Johor,Bakri,Tuan,Chua Jui Meng,,male,chinese,BN - MCA,,,,,223
7,P091,Selangor,Puchong,Dr.,V. David,,male,indian,DAP,,,,,904
7,P163,Sarawak,Betong,Tuan,Douglas Uggah Embas,,male,bumiputera,BN - PBB,,,,,237
7,P090,Selangor,Petaling Jaya,Dr.,Eng Seng Chai @ Ng Sing Sai,,male,chinese,DAP,,,,,246
7,P140,Sabah,Sandakan,Tuan,Fung Ket Wing,,male,chinese,DAP,,,,,264
7,P088,Selangor,Ampang Jaya,,Ong Tee Keat,,male,chinese,BN - MCA,,Timbalan Yang di-Pertua,,,689
7,P144,Sabah,Gaya,Tuan,Gerard Math,,male,chinese,DAP,,,,,273
7,P010,Kedah,Jerai,Tuan,Ghazali Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,274
9,P046,Pulau Pinang,Nibong Tebal,Dr,Goh Cheng Teik,,male,chinese,BN - Gerakan,,,,,276
7,P044,Pulau Pinang,Bukit Bendera,Tuan,Gooi Hock Seng,,male,chinese,DAP,,,,,281
7,P026,Kelantan,Tanah Merah,Tuan,Hashim Bin Safin @ Shafain,,male,bumiputera,BN - UMNO,,,,,304
7,P082,Selangor,Sabak Bernam,Tuan,Hussein Bin Haji Taib,,male,bumiputera,BN - UMNO,,,,,333
7,P145,Sabah,Tanjong Aru,Tuan,Hsing Yin Shean @ Heng Yick Yin,,male,chinese,DAP,,,,,325
7,P108,Negeri Sembilan,Resah,Tuan,Hu Sepang,,male,chinese,DAP,,,,,326
7,P020,Kelantan,Pasir Mas,Tuan Haji,Ibrahim Bin Ali,,male,bumiputera,BN - UMNO,,,,,334
7,P032,Terengganu,Kuala Nerus,Tuan Haji,Ibrahim Azmi Bin Hassan,,male,bumiputera,BN - UMNO,,,,,332
7,P037,Terengganu,Kemaman,Tuan,Ismail @ Mansor Bin Said,,male,bumiputera,BN - UMNO,,,,,349
7,P172,Sarawak,Kapit,Tuan,Jimbun Anak Pungga @ James Jimbun Anak Pungga,,male,bumiputera,BN - PBB,,,,,375
7,P173,Sarawak,Ulu Rajang,Tuan,Justine Anak Temenggong Jinggut,,male,bumiputera,BN - SNAP,,,,,392
7,P149,Sabah,Padas,Tuan,Kadoh Agundong,,male,bumiputera,BN - PBS,,,,,399
7,P083,Selangor,Tanjung Karang,Dato',Kamaruzaman Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,407
7,P046,Pulau Pinang,Jelutong,Tuan,R. Karpal Singh,,male,indian,DAP,,,,,723
7,P058,Perak,Pasir Pinji,Tuan,Lau Dak Kee,,male,chinese,DAP,,,,,433
7,P159,Sarawak,Serian,Tuan,Lainus Anak Andrew Luwak,,male,bumiputera,BEBAS,,,,,431
7,P132,Johor,Pontian,Tuan,Law Lai Heng @ Goh Lai Heng,,male,chinese,BN - MCA,,,,,437
7,P099,WP Kuala Lumpur,Bukit Bintang,Tuan,Lee Lam Thye,,male,chinese,DAP,,,,,444
7,P169,Sarawak,Mukah,Dr.,Leo Michael Toyad,,male,bumiputera,BN - PBB,,,,,448
9,P047,Pulau Pinang,Bukit Bendera,Tuan,Chia Kwang Chye,,male,chinese,BN - Gerakan,,,,,205
7,P101,WP Kuala Lumpur,Seputih,Tuan,Liew Ah Kim,,male,chinese,DAP,,,,,454
7,P088,Selangor,Ampang Jaya,Dr.,Lim Ann Koon,,male,chinese,BN - MCA,,,,resign,457
7,P113,Melaka,Kota Melaka,Tuan,Lim Guan Eng,,male,chinese,DAP,,,,,461
7,P045,Pulau Pinang,Tanjong,Tuan,Lim Kit Siang,,male,chinese,DAP,,,,,469
7,P120,Johor,Kluang,Puan,Ling Chooi Sieng,,female,chinese,BN - MCA,,,,,478
7,P071,Perak,Tanjong Malim,Tuan,Loke Yuen Yow,,male,chinese,BN - MCA,,,,,486
7,P135,Sabah,Bandau,Tuan,Madatang Bin Morejal,,male,bumiputera,BN - PBS,,,,,494
7,P136,Sabah,Kota Belud,Tuan,Maidom Bin Pansai @ Paul Bin Pansai,,male,bumiputera,BN - PBS,,,,,504
7,P139,Sabah,Jambongan,Tuan,Metah Bin Asang @ Michael Asang,,male,bumiputera,BN - PBS,,,,,524
7,P077,Pahang,Maran,Tuan,Mohamad Bin Abdullah,,male,bumiputera,BN - UMNO,,,,,527
7,P048,Pulau Pinang,Balik Pulau,Tuan,Mohamad Subky Bin Haji Abdul Raof,,male,bumiputera,BN - UMNO,,,,,534
7,P081,Pahang,Rompin,Tuan,Mohamed Amin Bin Haji Daud,,male,bumiputera,BN - UMNO,,,,,538
7,P022,Kelantan,Nilam Puri,Dato' Haji,Mohamed Bin Haji Ali,,male,bumiputera,BN - UMNO,,,,,542
7,P028,Kelantan,Kuala Kerai,Tuan,Mohamed Bin Isa,,male,bumiputera,BN - UMNO,,,,,543
7,P069,Perak,Bagan Datok,Tuan,Mohamed Bin Jamrah,,male,bumiputera,BN - UMNO,,,,,544
7,P131,Johor,Pulai,Dato',Mohamed Bin Rahmat,,male,bumiputera,BN - UMNO,,,,,545
7,P123,Johor,Muar,Tuan,Mohamed Sam Bin Haji Sailan,,male,bumiputera,BN - UMNO,,,,,566
7,P126,Johor,Sungai Benut,Tuan,Mohamed Tawfik Bin Dr. Ismail,,male,bumiputera,BN - UMNO,,,,,572
7,P021,Kelantan,Rantau Panjang,Tuan Haji,Mohamed Yaacob,,male,bumiputera,BN - UMNO,,,,,573
7,P008,Kedah,Kuala Kedah,Dato' Haji,Mohammad Abu Bakar Bin Rautin Ibrahim,,male,bumiputera,BN - UMNO,,,,,578
7,P039,Pulau Pinang,Tasek Gelugor,Tuan,Mohammed Yusoff Bin Abdul Latib,,male,bumiputera,BN - UMNO,,,,,584
7,P110,Melaka,Alor Gajah,Datuk Seri,Mohd. Adib Bin Haji Mohd. Adam,,male,bumiputera,BN - UMNO,,,,,593
7,P104,Negeri Sembilan,Jempol,Tuan Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,BN - UMNO,,,,,607
7,P105,Negeri Sembilan,Tampin,Tuan,Mohd. Noh Bin Rajab,,male,bumiputera,BN - UMNO,,,,,609
7,P095,Selangor,Sepang,Tuan,Mohd. Sharif Bin Jajang,,male,bumiputera,BN - UMNO,,,,,616
7,P112,Melaka,Batu Berendam,Tuan,Mohd. Tamrin Bin Abdul Ghafar,,male,bumiputera,BN - UMNO,,,,,621
7,P023,Kelantan,Bachok,Tuan Haji,Mohd. Zain Bin Abdullah,,male,bumiputera,BN - HAMIM,,,,,626
7,P050,Perak,Larut,Tuan,Mohd. Zihin Bin Mohd. Hassan,,male,bumiputera,BN - UMNO,,,,,627
7,P128,Johor,Kota Tinggi,Dato',Musa Bin Hitam,,male,bumiputera,BN - UMNO,,,,,644
7,P177,Sarawak,Bukit Mas,Tuan,Mutang Tagal,,male,bumiputera,BN - PBB,,,,,650
7,P063,Perak,Parit,Tuan,Nasruddin Bin Alang Saidin,,male,bumiputera,BN - UMNO,,,,,654
7,P065,Perak,Kampar,Tuan,Ngoi Thiam Woh,,male,chinese,DAP,,,,,668
7,P168,Sarawak,Rajang,Tuan,Nicholas Munong Anak Ibau,,male,bumiputera,BEBAS,,,,,669
7,P147,Sabah,Kimanis,Tuan,Nurnikman Bin Abdullah,,male,bumiputera,BN - USNO,,,,,683
7,P134,Sabah,Marudu,Tuan,Joe Ojihi Bin Supiring,,male,bumiputera,BEBAS,,,,,379
7,P146,Sabah,Papar,Tuan,Osu Bin Haji Sukam,,male,bumiputera,BN - USNO,,,,,696
7,P009,Kedah,Pendang,Tuan,Othman Bin Abdul,,male,bumiputera,BN - UMNO,,,,,697
7,P142,Sabah,Keningau,Datuk,Joseph Pairin Kitingan,,male,bumiputera,BN - PBS,,,,,384
7,P148,Sabah,Limbawang,,Mustapha Bin Datu Harun,,male,bumiputera,BN - USNO,,,,,647
7,P066,Perak,Tapah,Tuan,M.G. Pandithan,,male,indian,BN - MIC,,,,,493
7,P154,Sarawak,Mas Gading,Dr.,Patau Rubis,,male,bumiputera,BN - SNAP,,,,,705
7,P059,Perak,Ipoh,Tuan,P. Patto,,male,indian,DAP,,,,,701
7,P047,Pulau Pinang,Bayan Baru,Tuan,Peter Paul Dason,,male,indian,DAP,,,,,715
7,P164,Sarawak,Saratok,Datuk,Peter Tinggom Anak Kamarau,,male,bumiputera,BN - SNAP,,,,,716
7,P141,Sabah,Kinabatangan,Tuan,Pitting Bin Haji Mohd. Ali,,male,bumiputera,BN - USNO,,,,,719
7,P152,Sabah,Silam,Tuan,Railey Bin Jeffrey,,male,bumiputera,BN - USNO,,,,,733
7,P055,Perak,Tasik Chenderoh,Dato' Haji,Saidin Bin Haji Mat Piah,,male,bumiputera,BN - UMNO,,,,,778
7,P153,Sabah,Semporna,Datuk Haji,Sakaran Dandai,,male,bumiputera,BN - USNO,,,,,779
7,P002,Perlis,Arau,Tuan,Shahidan Bin Kassim,,male,bumiputera,BN - UMNO,,,,,803
7,P121,Johor,Parit Sulong,Puan Hajjah,Shariffah Dorah Binti Dato' Syed Mohammed,,female,bumiputera,BN - UMNO,,,,,810
7,P155,Sarawak,Bandar Kuching,Tuan,Sim Kwang Yang,,male,chinese,DAP,,,,,816
7,P084,Selangor,Hulu Selangor,Tuan,S.S. Subramaniam,,male,indian,BN - MIC,,,,,772
7,P098,WP Kuala Lumpur,Titiwangsa,Drs.,Suleiman Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,839
7,P162,Sarawak,Lubuk Antu,,Jawah Anak Gerang,,male,bumiputera,BN - PBDS,,,,,371
7,P161,Sarawak,Batang Lupar,Datuk,Daniel Tajem Anak Miri,,male,bumiputera,BN - PBDS,,,,,231
7,P102,WP Kuala Lumpur,Sungai Besi,Tuan,Tan Kok Wai,,male,chinese,DAP,,,,,866
7,P064,Perak,Gopeng,Tuan,Tan Koon Swan,,male,chinese,BN - MCA,,,,resign,867
7,P096,WP Kuala Lumpur,Kepong,Dr.,Tan Seng Giaw,,male,chinese,DAP,,,,,870
7,P150,Sabah,Pensiangan,Tuan,Taimin Bin Lumaing,,male,bumiputera,BN - PBS,,,,,855
7,P040,Pulau Pinang,Bagan,Tuan,Teoh Teik Huat,,male,chinese,DAP,,,,,882
7,P170,Sarawak,Julau,Tuan,Thomas Salang Siden,,male,bumiputera,BN - PBDS,,,,,886
7,P167,Sarawak,Sibu,Tuan,Tieu Sung Seng @ Tiu Siing Seng,,male,chinese,BN - SUPP,,,,,890
7,P060,Perak,Batu Gajah,Tuan,Ting Chek Ming,,male,chinese,DAP,,,,,891
7,P174,Sarawak,Bintulu,Tuan,Ting Ling Kiew,,male,chinese,BN - SNAP,,,,,894
7,P086,Selangor,Kapar,Tuan,D.P. Vijandran,,male,indian,BN - MIC,,Timbalan Yang di-Pertua,,resign,228
7,P024,Kelantan,Pasir Puteh,Tuan,Wan Omar Bin Wan Majid,,male,bumiputera,BN - UMNO,,,,,931
7,P057,Perak,Tambun,Tuan,Yahaya Bin Mohd. Shafie,,male,bumiputera,BN - UMNO,,,,,950
7,P129,Johor,Tebrau,Puan,Siti Zainabon @ Zainab Binti Abu Bakar,,female,bumiputera,BN - UMNO,,,,,820
7,P012,Kedah,Sik,Dato',Zainal Abidin Bin Johari,,male,bumiputera,BN - UMNO,,,,,981
7,P030,Terengganu,Besut,Dato' Haji,Zakaria Bin Haji Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,987
7,P033,Terengganu,Kuala Terengganu,Tuan,Zubir Bin Embong,,male,bumiputera,BN - UMNO,,,,,992
8,,,,Tan Sri Dato',Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,,576
8,P004,Kedah,Kubang Pasu,Y.A.B. Dato' Seri Dr,Mahathir Bin Mohamad,,male,bumiputera,BN - UMNO,Perdana Menteri,,,,500
8,P114,Melaka,Jasin,Y.A.B.,Abdul Ghafar Bin Baba,,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri,,,,18
8,P118,Johor,Labis,Dato' Seri Dr.,Ling Liong Sik,,male,chinese,BN - MCA,,,,,479
8,P056,Perak,Sungai Siput,Dato' Seri,S.Samy Vellu,,male,indian,BN - MIC,,,,,768
9,P073,Perak,Teluk Intan,Tuan,Ong Tin Kim,,male,chinese,BN - Gerakan,,,,death,690
8,P170,Sarawak,Kanowit,Datuk,Leo Moggie Anak Irok,,male,bumiputera,BN - PBDS,,,,,449
8,P061,Perak,Kuala Kangsar,Dato' Seri,Rafidah Aziz,,male,bumiputera,BN - UMNO,,,,,728
8,P156,Sarawak,Petra Jaya,Dato' Dr Haji,Sulaiman Bin Haji Daud,,male,bumiputera,BN - PBB,,,,,834
8,P010,Kedah,Jerai,,Badruddin Bin Amiruldin,,male,bumiputera,BN - UMNO,,,,,160
8,P003,Kedah,Jerlun Langkawi,Datuk Seri,Sanusi Bin Junid,,male,bumiputera,BN - UMNO,,,,,788
8,P041,Pulau Pinang,Permatang Pauh,Dato' Seri,Anwar Ibrahim,,male,bumiputera,BN - UMNO,,,,,141
8,P085,Selangor,Kuala Selangor,Dato' Haji,Abu Hassan Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,89
8,P011,Kedah,Merbok,Dato' Paduka,Daim Zainuddin,,male,bumiputera,BN - UMNO,,,,,230
8,P089,Selangor,Hulu Langat,Dato',Lee Kim Sai,,male,chinese,BN - MCA,,,,,442
8,P076,Pahang,Pekan,Dato' Seri Haji,Mohd. Najib Bin Tun Haji Abdul Razak,,male,bumiputera,BN - UMNO,,,,,587
8,P131,Johor,Pulai,Dato',Mohamed Bin Rahmat,,male,bumiputera,BN - UMNO,,,,,545
8,P080,Pahang,Temerluh,Dato',Sabbaruddin Chik,,male,bumiputera,BN - UMNO,,,,,776
8,P106,Negeri Sembilan,Kuala Pilah,Dato',Napsiah Binti Omar,,female,bumiputera,BN - UMNO,,,,,651
8,P030,Terengganu,Besut,Dato' Dr,Mohamad Yusof Bin Haji Mohamed Nor,,male,bumiputera,BN - UMNO,,,,,536
8,P079,Pahang,Bentung,Dato',Lim Ah Lek,,male,chinese,BN - MCA,,,,,456
8,P167,Sarawak,Kuala Rajang,Dato',Abang Abu Bakar Bin Datu Bandar Abang Haji Mustapha,,male,bumiputera,BN - PBB,,,,,6
8,P168,Sarawak,Sarikei,Tuan,Law Hieng Ding,,male,chinese,BN - SUPP,,,,,436
8,P064,Perak,Gopeh,Dr,Ting Chew Peh,,male,chinese,BN - MCA,,,,,893
8,P153,Sabah,Semporna,Tan Sri Datuk Haji,Sakaran Bin Dandai,,male,bumiputera,BN - UMNO,,,,,779
8,P128,Johor,Kota Tinggi,Tuan,Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,BN - UMNO,,,,,843
8,P088,Selangor,Ampang Jaya,Tuan,Ong Tee Keat,,male,chinese,BN - MCA,,Timbalan Yang di-Pertua,,,689
8,P141,Sabah,Kinabatangan,Tuan Haji,Juhar Bin Haji Mahiruddin,,male,bumiputera,BN - UMNO,,Timbalan Yang di-Pertua,,,389
8,P067,Perak,Pasir Salak,Dato',Megat Junid Bin Megat Ayob,,male,bumiputera,BN - UMNO,,,,,522
8,P125,Johor,Batu Pahat,Tuan Haji,Daud Bin Dato' Haji Taha,,male,bumiputera,BN - UMNO,,,,,232
8,P049,Perak,Gerik,Dato',Mohd. Tajol Rosli Bin Mohd. Ghazali,,male,bumiputera,BN - UMNO,,,,,620
9,P106,WP Kuala Lumpur,Segambut,Dr,Tan Kee Kwong,,male,chinese,BN - Gerakan,,,,,864
8,P074,Pahang,Jerantut,Dato',Wan Abu Bakar Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,917
8,P078,Pahang,Mentakab,Dato' Dr,Siti Zaharah Binti Haji Sulaiman,,female,bumiputera,BN - UMNO,,,,,819
8,P071,Perak,Tanjong Malim,Dato',Loke Yuen Yow,,male,chinese,BN - MCA,,,,,486
8,P146,Sabah,Papar,Tuan,Osu Bin Haji Sukam,,male,bumiputera,BN - UMNO,,,,,696
8,P152,Sabah,Silam,Tuan,Railey Bin Haji Jeffrey,,male,bumiputera,BN - UMNO,,,,,733
8,P087,Selangor,Selayang,Datin Paduka Hajah,Zaleha Binti Ismail,,female,bumiputera,BN - UMNO,,,,,991
8,P013,Kedah,Baling,Raja Dato',Ariffin Bin Raja Sulaiman,,male,bumiputera,BN - UMNO,,,,,143
8,P104,Negeri Sembilan,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,BN - UMNO,,,,,607
8,P173,Sarawak,Mukah,Dr,Leo Michael Toyad,,male,bumiputera,BN - PBB,,,,,448
8,P053,Perak,Bukit Gantang,Dato' Dr,Abdullah Fadzil Bin Che Wan,,male,bumiputera,BN - UMNO,,,,,80
8,P116,Johor,Ledang,Tuan,Abdul Ghani Bin Othman,,male,bumiputera,BN - UMNO,,,,,21
8,P098,WP Kuala Lumpur,Titiwangsa,Dato' Drs,Suleiman Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,839
8,P048,Pulau Pinang,Balik Pulau,Tuan,Mohamed Farid Bin Ariffin,,male,bumiputera,BN - UMNO,,,,,550
8,P073,Pahang,Raub,Puan,Teng Gaik Kwan,,female,chinese,BN - MCA,,,,,879
8,P178,Sarawak,Miri,Tuan,Peter Chin Fah Kui,,male,chinese,BN - SUPP,,,,,712
8,P016,Kedah,Kulim,Dato',Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,BN - UMNO,,,,,34
8,P122,Johor,Bakri,Tuan,Chua Jui Meng,,male,chinese,BN - MCA,,,,,223
9,P073,Perak,Teluk Intan,Tuan,M. Kulasegaran,,male,indian,BN - Gerakan,,,,,490
8,P031,Terengganu,Setiu,Dato' Haji Tengku,Mahmud Bin Tengku Mansor,,male,bumiputera,BN - UMNO,,,,,503
8,P124,Johor,Sri Gading,Tuan,Mohd. Yasin Bin Kamari,,male,bumiputera,BN - UMNO,,,,,622
8,P108,Negeri Sembilan,Rasah,Dato,Wong See Wah,,male,chinese,BN - MCA,,,,,945
8,P166,Sarawak,Saratok,Datuk,Peter Tinggom Anak Kamarau,,male,bumiputera,BN - SNAP,,,,,716
8,P072,Pahang,Lipis,Dato',Chan Kong Chong,,male,chinese,BN - MCA,,,,,185
8,P111,Melaka,Selandar,Dr,Fong Chan Oon,,male,chinese,BN - MCA,,,,,257
8,P012,Kedah,Sik,Dato Dr Haji,Abdul Hamid Bin Haji Othman,,male,bumiputera,BN - UMNO,,,,,27
8,P051,Perak,Parit Buntar,Dato',Abdul Raman Bin Suliman,,male,bumiputera,BN - UMNO,,,,,54
8,P009,Kedah,Pendang,Tuan,Othman Bin Abdul,,male,bumiputera,BN - UMNO,,,,,697
8,P069,Perak,Bagan Datok,Dato,Mohamed Bin Jamrah,,male,bumiputera,BN - UMNO,,,,,544
8,P037,Terengganu,Kemaman,Dato',Ismail Bin Said,,male,bumiputera,BN - UMNO,,,,,356
8,P105,Negeri Sembilan,Tampin,Tuan,Mohd. Noh Bin Rajab,,male,bumiputera,BN - UMNO,,,,,609
8,P165,Sarawak,Betong,Tuan,Douglas Uggah Embas,,male,bumiputera,BN - PBB,,,,,237
8,P039,Pulau Pinang,Tasik Gelugor,Tuan,Mohd. Shariff Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,617
8,P158,Sarawak,Padawan,Tuan,Yong Khoon Seng,,male,chinese,BN - SUPP,,,,,967
8,P132,Johor,Pontian,Tuan,Ong Ka Ting,,male,chinese,BN - MCA,,,,,686
8,P075,Pahang,Kuantan,Dato' Haji,Fauzi Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,255
8,P133,WP Labuan,Labuan,Tuan,Abdol Mulok Bin Awang Damit,,male,bumiputera,BN - UMNO,,,,,10
