vol,author,birth_year,sex,ethnicity,party,negeri,area,kod_kawasan,exec_posts,service_posts,author_id,start_date,end_date
12,MOHD YUSMADI BIN MOHD YUSOFF,1975.0,male,bumiputera,PKR,Pulau Pinang,Balik Pulau,P053,,,3366,2008-03-08,2013-04-03
13,MOHD ZAIM BIN ABU HASAN,1951.0,male,bumiputera,BN - UMNO,Perak,Parit,P069,,,3738,2013-05-05,2018-04-07
12,MOHD ZIN BIN MOHAMED,1954.0,male,bumiputera,BN - UMNO,Selangor,Sepang,P113,,,3452,2008-03-08,2013-04-03
14,MOHD. ANUAR MOHD. TAHIR,1953.0,male,bumiputera,PH - AMANAH,Pahang,TEMERLOH,P088,,,4152,2018-05-09,2022-10-10
13,MOHD. HATTA MD. RAMLI,1957.0,male,bumiputera,PAS > AMANAH,Kelantan,Kuala Krai,P031,,,3333,2013-05-05,2018-04-07
13,MOHD. NAJIB BIN TUN HAJI ABDUL RAZAK,1954.0,male,bumiputera,BN - UMNO,Pahang,Pekan,P085,Perdana Menteri Malaysia/Menteri Kewangan,,1216,2013-05-05,2018-04-07
13,MOHD. SHAFIE BIN HAJI APDAL,1957.0,male,bumiputera,BN - UMNO > WARISAN,Sabah,Semporna,P189,,,3585,2013-05-05,2018-04-07
12,MOHSIN FADZLI BIN HAJI SAMSURI,1946.0,male,bumiputera,PKR > BEBAS,Perak,Bagan Serai,P058,,,3372,2008-03-08,2013-04-03
15,MOKTAR BIN RADIN,1959.0,male,bumiputera,BN,Sabah,Kinabatangan,P187,,,2861,2022-11-19,
15,MORDI ANAK BIMOL,1985.0,male,bumiputera,PH,Sarawak,Mas Gading,P192,,,5153,2022-11-19,
14,MORDI BIMOL,1985.0,male,bumiputera,PH - DAP,Sarawak,MAS GADING,P192,,,3940,2018-05-09,2022-10-10
14,MUHAMMAD BAKHTIAR BIN WAN CHIK,1965.0,male,bumiputera,PH - PKR,Pulau Pinang,BALIK PULAU,P053,,,3715,2018-05-09,2022-10-10
15,MUHAMMAD BAKHTIAR BIN WAN CHIK,1965.0,male,bumiputera,PH,Pulau Pinang,Balik Pulau,P053,,,3715,2022-11-19,
12,MUHAMMAD BIN HUSAIN,1952.0,male,bumiputera,PAS,Kelantan,Pasir Puteh,P028,,,3330,2008-03-08,2013-04-03
15,MUHAMMAD FAWWAZ BIN MOHAMAD JAN,1983.0,male,bumiputera,PN,Pulau Pinang,Permatang Pauh,P044,,,4584,2022-11-19,
15,MUHAMMAD ISLAHUDDIN BIN ABAS,1988.0,male,bumiputera,PN,Johor,Mersing,P154,,,5004,2022-11-19,
15,MUHAMMAD ISMI BIN MAT TAIB,1974.0,male,bumiputera,PN,Perak,Parit,P069,,,4669,2022-11-19,
13,MUHAMMAD LEO MICHAEL TOYAD ABDULLAH,1950.0,male,bumiputera,BN - PBB,Sarawak,Mukah,P213,,,1644,2013-05-05,2018-04-07
12,MUHAMMAD LEO MICHEAL TOYAD ABDULLAH,1950.0,male,bumiputera,BN - PBB,Sarawak,Mukah,P213,,,1644,2008-03-08,2013-04-03
12,MUHYIDDIN BIN MOHD. YASSIN,1947.0,male,bumiputera,BN - UMNO,Johor,Pagoh,P143,Timbalan Perdana Menteri Dan Menteri Pelajaran,,2797,2008-03-08,2013-04-03
13,MUHYIDDIN BIN MOHD. YASSIN,1947.0,male,bumiputera,PPBM,Johor,Pagoh,P143,,,2797,2013-05-05,2018-04-07
13,MUJAHID BIN YUSOF RAWA,1965.0,male,bumiputera,PAS > AMANAH,Perak,Parit Buntar,P057,,,2990,2013-05-05,2018-04-07
12,MUJAHID YUSOF RAWA,1965.0,male,bumiputera,PAS,Perak,Parit Buntar,P057,,,2990,2008-03-08,2013-04-03
14,MUJAHID YUSOF RAWA,1965.0,male,bumiputera,PH - AMANAH,Perak,PARIT BUNTAR,P057,,,2990,2018-05-09,2022-10-10
12,MUKHRIZ BIN TUN MAHATHIR,1964.0,male,bumiputera,BN - UMNO,Kedah,Jerlun,P005,Timbalan Menteri Perdagangan Antarabangsa Dan Industri,,3288,2008-03-08,2013-04-03
14,MUKHRIZ TUN DR. MAHATHIR,1964.0,male,bumiputera,BERSATU > BEBAS > PEJUANG,Kedah,JERLUN,P005,,,3288,2018-05-09,2022-10-10
15,MUMTAZ BINTI MD NAWI,1972.0,female,bumiputera,PN,Kelantan,Tumpat,P019,,,4482,2022-11-19,
14,MUSLIMIN BIN YAHAYA,1968.0,male,bumiputera,BERSATU,Selangor,SUNGAI BESAR,P093,Timbalan Menteri Pembangunan Usahawan dan Koperasi,,4160,2018-05-09,2022-10-10
15,MUSLIMIN BIN YAHAYA,1967.0,male,bumiputera,PN,Selangor,Sungai Besar,P093,,,4160,2022-11-19,
15,MUSTAFA BIN MUSA,,male,bumiputera,UMNO,Melaka,,,,Ahli Dewan Negara,21027,2022-11-19,
12,MUSTAPA BIN MOHAMED,1951.0,male,bumiputera,BN - UMNO,Kelantan,Jeli,P030,Menteri Perdagangan Antarabangsa Dan Industri,,2333,2008-03-08,2013-04-03
13,MUSTAPA BIN MOHAMED,1951.0,male,bumiputera,BN - UMNO,Kelantan,Jeli,P030,Menteri Perdagangan Antarabangsa dan Industri,,2333,2013-05-05,2018-04-07
14,MUSTAPA BIN MOHAMED,1951.0,male,bumiputera,BERSATU,Kelantan,JELI,P030,Menteri di Jabatan Perdana Menteri (Ekonomi),,2333,2018-05-09,2022-10-10
15,MUSTAPHA SAKMUD,1969.0,male,bumiputera,PH,Sabah,Sepanggar,P171,Timbalan Menteri Pendidikan Tinggi,,5064,2022-11-19,
13,N. SURENDRAN A/L NAGARAJAN,1967.0,male,indian,PKR,Kedah,Padang Serai,P017,,,3656,2013-05-05,2018-04-07
12,NANCY BINTI HAJI SHUKRI,1961.0,female,bumiputera,BN - PBB,Sarawak,Batang Sadong,P200,,,3603,2008-03-08,2013-04-03
13,NANCY BINTI SHUKRI,1961.0,female,bumiputera,BN - PBB,Sarawak,Batang Sadong,P200,Menteri Di Jabatan Perdana Menteri,,3603,2013-05-05,2018-04-07
14,NANCY BINTI SHUKRI,1961.0,female,bumiputera,GPS - PBB,Sarawak,BATANG SADONG,P200,"Menteri Pelancongan, Seni dan Budaya",,3603,2018-05-09,2022-10-10
15,NANCY BINTI SHUKRI,1961.0,female,bumiputera,GPS,Sarawak,Santubong,P193,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,3603,2022-11-19,
12,NASHARUDIN BIN MAT ISA,1963.0,male,bumiputera,PAS,Kelantan,Bachok,P025,,,3322,2008-03-08,2013-04-03
13,NASRUDIN BIN HASSAN,1971.0,male,bumiputera,PAS,Pahang,Temerloh,P088,,,3414,2013-05-05,2018-04-07
14,NATRAH ISMAIL,1951.0,female,bumiputera,PH - PKR,Johor,SEKIJANG,P141,,,4257,2018-05-09,2022-10-10
13,NAWAWI BIN AHMAD,1961.0,male,bumiputera,BN - UMNO,Kedah,Langkawi,P004,,,3635,2013-05-05,2018-04-07
13,NG WEI AIK,1978.0,male,chinese,DAP,Pulau Pinang,Tanjong,P049,,,3708,2013-05-05,2018-04-07
12,NG YEN YEN,1947.0,female,chinese,BN - MCA,Pahang,Raub,P080,Menteri Pelancongan,,3406,2008-03-08,2013-04-03
12,NGA KOR MING,1972.0,male,chinese,DAP,Perak,Taiping,P060,,,3376,2008-03-08,2013-04-03
13,NGA KOR MING,1972.0,male,chinese,DAP,Perak,Taiping,P060,,,3376,2013-05-05,2018-04-07
14,NGA KOR MING,1972.0,male,chinese,PH - DAP,Perak,TELUK INTAN,P076,,,3376,2018-05-09,2022-10-10
15,NGA KOR MING,1972.0,male,chinese,PH,Perak,Teluk Intan,P076,Menteri Perumahan Dan Kerajaan Tempatan,,3376,2022-11-19,
12,NGEH KOO HAM,1962.0,male,chinese,DAP,Perak,Beruas,P068,,,2081,2008-03-08,2013-04-03
13,NGEH KOO HAM,1962.0,male,chinese,DAP,Perak,Beruas,P068,,,2081,2013-05-05,2018-04-07
14,NGEH KOO HAM,1962.0,male,chinese,PH - DAP,Perak,BERUAS,P068,,,2081,2018-05-09,2022-10-10
15,NGEH KOO HAM,1961.0,male,chinese,PH,Perak,Beruas,P068,,,2081,2022-11-19,
13,NIK MAZIAN BIN NIK MOHAMAD,1959.0,male,bumiputera,PAS,Kelantan,Pasir Puteh,P028,,,3672,2013-05-05,2018-04-07
15,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,,male,bumiputera,PAS,Kelantan,,,,Ahli Dewan Negara,3663,2022-11-19,
13,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,1970.0,male,bumiputera,PAS,Kelantan,Pasir Mas,P022,,,3663,2013-05-05,2018-04-07
14,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,1970.0,male,bumiputera,PAS,Kelantan,BACHOK,P025,,,3663,2018-05-09,2022-10-10
14,NIK MUHAMMAD ZAWAWI BIN HAJI SALLEH,1967.0,male,bumiputera,PAS,Kelantan,PASIR PUTEH,P028,Timbalan Menteri Pertanian dan Industri Makanan II,,4037,2018-05-09,2022-10-10
15,NIK MUHAMMAD ZAWAWI BIN SALLEH,1967.0,male,bumiputera,PN,Kelantan,Pasir Puteh,P028,,,4037,2022-11-19,
14,NIK NAZMI BIN NIK AHMAD,1982.0,male,bumiputera,PH - PKR,Kuala Lumpur,SETIAWANGSA,P118,,,4213,2018-05-09,2022-10-10
15,NIK NAZMI BIN NIK AHMAD,1982.0,male,bumiputera,PH,Kuala Lumpur,Setiawangsa,P118,Menteri Sumber Asli dan Kelestarian Alam,,4213,2022-11-19,
14,NIZAM MYDIN BIN BACHA MYDIN,1975.0,male,bumiputera,,,,,,Setiausaha Dewan Rakyat,9999993,2018-05-09,2022-10-10
15,NIZAM MYDIN BIN BACHA MYDIN,1975.0,male,bumiputera,,,,,,Setiausaha Dewan Rakyat,9999993,2022-11-19,
13,NOGEH ANAK GUMBEK,1957.0,male,bumiputera,BN - PDP,Sarawak,Mas Gading,P192,Timbalan Menteri Pertanian dan Industri Asas Tani,,3939,2013-05-05,2018-04-07
12,NOH BIN HAJI OMAR,1958.0,male,bumiputera,BN - UMNO,Selangor,Tanjong Karang,P095,Menteri Pertanian Dan Industri Asas Tani,,2416,2008-03-08,2013-04-03
13,NOH BIN HAJI OMAR,1958.0,male,bumiputera,BN - UMNO,Selangor,Tanjong Karang,P095,"Menteri Kesejahteraan Bandar, Perumahan dan Kerajaan Tempatan",,2416,2013-05-05,2018-04-07
14,NOH BIN HAJI OMAR,1958.0,male,bumiputera,BN - UMNO,Selangor,TANJUNG KARANG,P095,Menteri Pembangunan Usahawan dan Koperasi,,2416,2018-05-09,2022-10-10
14,NOOR AMIN BIN AHMAD,1982.0,male,bumiputera,PH - PKR,Perlis,KANGAR,P002,,,3986,2018-05-09,2022-10-10
13,NOOR AZMI BIN GHAZALI,1962.0,male,bumiputera,BN - UMNO,Perak,Bagan Serai,P058,,,3724,2013-05-05,2018-04-07
14,NOOR AZMI BIN GHAZALI,1962.0,male,bumiputera,BN - UMNO > BERSATU,Perak,BAGAN SERAI,P058,Timbalan Menteri Kesihatan I,,3724,2018-05-09,2022-10-10
13,NOOR EHSANUDDIN MOHD HARUN NARRASHID,1964.0,male,bumiputera,BN - UMNO,Johor,Kota Tinggi,P156,,,3862,2013-05-05,2018-04-07
15,NOORITA BINTI SUAL,,female,bumiputera,DAP,TIADA,,,,Ahli Dewan Negara,4336,2022-11-19,
14,NOORITA BINTI SUAL,1980.0,female,bumiputera,PH - DAP,Sabah,TENOM,P181,,,4336,2018-05-09,2022-10-10
14,NOR AZRINA BINTI SURIP,1975.0,female,bumiputera,PH - PKR,Kedah,MERBOK,P014,,,3649,2018-05-09,2022-10-10
12,NOR MOHAMED YAKCOP,1948.0,male,bumiputera,BN - UMNO,Pulau Pinang,Tasek Gelugor,P042,Menteri di Jabatan Perdana Menteri,,3350,2008-03-08,2013-04-03
13,NORAH BINTI ABD. RAHMAN,1960.0,female,bumiputera,BN - PBB,Sarawak,Tanjong Manis,P206,,,3612,2013-05-05,2018-04-07
12,NORAH BINTI ABDUL RAHMAN,1960.0,female,bumiputera,BN - PBB,Sarawak,Tanjong Manis,P206,,,3612,2008-03-08,2013-04-03
12,NORAINI BINTI AHMAD,1967.0,female,bumiputera,BN - UMNO,Johor,Parit Sulong,P147,,,3501,2008-03-08,2013-04-03
13,NORAINI BINTI AHMAD,1967.0,female,bumiputera,BN - UMNO,Johor,Parit Sulong,P147,,Ahli Dewan Rakyat,3501,2013-05-05,2018-04-07
14,NORAINI BINTI AHMAD,1967.0,female,bumiputera,BN - UMNO,Johor,PARIT SULONG,P147,Menteri Pengajian Tinggi,,3501,2018-05-09,2022-10-10
15,NORAINI BINTI AHMAD,1967.0,female,bumiputera,BN,Johor,Parit Sulong,P147,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,3501,2022-11-19,
15,NORDIN BIN AHMAD ISMAIL TLDM(BERSARA),1965.0,male,bumiputera,PN,Perak,Lumut,P074,,,4691,2022-11-19,
12,NORIAH BINTI KASNON,1964.0,female,bumiputera,BN - UMNO,Selangor,Sungai Besar,P093,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,3422,2008-03-08,2013-04-03
13,NORIAH BINTI KASNON,1964.0,female,bumiputera,BN - UMNO,Selangor,Sungai Besar,P093,,,3422,2013-05-05,2018-04-07
13,NORMALA BINTI ABDUL SAMAD,1963.0,female,bumiputera,BN - UMNO,Johor,Pasir Gudang,P159,,,3868,2013-05-05,2018-04-07
12,NUR JAZLAN BIN MOHAMAD,1966.0,male,bumiputera,BN - UMNO,Johor,Pulai,P161,,,3524,2008-03-08,2013-04-03
15,NUR JAZLAN BIN TAN SRI MOHAMED,,male,bumiputera,UMNO,TIADA,,,,Timbalan Yang di-Pertua Dewan Negara,3524,2022-11-19,
13,NUR JAZLAN BIN TAN SRI MOHAMED,1966.0,male,bumiputera,BN - UMNO,Johor,Pulai,P161,Timbalan Menteri Dalam Negeri,,3524,2013-05-05,2018-04-07
15,NURUL AMIN BIN HAMID,1983.0,male,bumiputera,PN,Kedah,Padang Terap,P007,,,4432,2022-11-19,
12,NURUL IZZAH BINTI ANWAR,1980.0,female,bumiputera,PKR,WP Kuala Lumpur,Lembah Pantai,P121,,,3464,2008-03-08,2013-04-03
13,NURUL IZZAH BINTI ANWAR,1980.0,female,bumiputera,PKR,WP Kuala Lumpur,Lembah Pantai,P121,,,3464,2013-05-05,2018-04-07
14,NURUL IZZAH BINTI ANWAR,1980.0,female,bumiputera,PH - PKR,Pulau Pinang,PERMATANG PAUH,P044,,,3464,2018-05-09,2022-10-10
12,ONG KA CHUAN,1955.0,male,chinese,BN - MCA,Perak,Tanjong Malim,P077,,,3399,2008-03-08,2013-04-03
13,ONG KA CHUAN,1955.0,male,chinese,BN - MCA,Perak,Tanjong Malim,P077,Menteri Perdagangan Antarabangsa dan Industri II,,3399,2013-05-05,2018-04-07
12,ONG KA TING,1957.0,male,chinese,BN - MCA,Johor,Kulai,P163,,,2190,2008-03-08,2013-04-03
13,ONG KIAN MING,1976.0,male,chinese,DAP,Selangor,Serdang,P102,,,3783,2013-05-05,2018-04-07
14,ONG KIAN MING,1976.0,male,chinese,PH - DAP,Selangor,BANGI,P102,,,3783,2018-05-09,2022-10-10
12,ONG TEE KEAT,1956.0,male,chinese,BN - MCA,Selangor,Pandan,P100,,,2119,2008-03-08,2013-04-03
15,ONN BIN ABU BAKAR,1963.0,male,bumiputera,PH,Johor,Batu Pahat,P150,,,3859,2022-11-19,
12,OOI CHUAN AUN,1956.0,male,chinese,DAP,Pulau Pinang,Jelutong,P050,,,3361,2008-03-08,2013-04-03
13,OSCAR LING CHAI YEW,1977.0,male,chinese,DAP,Sarawak,Sibu,P212,,,3969,2013-05-05,2018-04-07
14,OSCAR LING CHAI YEW,1977.0,male,chinese,PH - DAP,Sarawak,SIBU,P212,,,3969,2018-05-09,2022-10-10
15,OSCAR LING CHAI YEW,1977.0,male,chinese,PH,Sarawak,Sibu,P212,,,3969,2022-11-19,
13,OTHMAN BIN ABDUL,1951.0,male,bumiputera,BN - UMNO,Kedah,Pendang,P011,,,1676,2013-05-05,2018-04-07
13,OTHMAN BIN AZIZ,1959.0,male,bumiputera,BN - UMNO,Kedah,Jerlun,P005,Timbalan Menteri Kewangan I,,1676,2013-05-05,2018-04-07
13,P. KAMALANATHAN A/L P. PANCHANATHAN,1966.0,male,indian,BN - MIC,Selangor,Hulu Selangor,P094,Timbalan Menteri Pendidikan,,3772,2013-05-05,2018-04-07
14,P. PRABAKARAN,1996.0,male,indian,BEBAS > PH - PKR,Kuala Lumpur,BATU,P115,,,4207,2018-05-09,2022-10-10
13,PALANIVEL A/L K. GOVINDASAMY,1949.0,male,indian,BN - MIC,Pahang,Cameron Highlands,P078,,,2113,2013-05-05,2018-04-07
12,PANDIKAR AMIN HAJI MULIA,1955.0,male,bumiputera,,,,,,YANG DIPERTUA DEWAN RAKYAT,9999991,2008-03-08,2013-04-03
13,PANDIKAR AMIN HAJI MULIA,1955.0,male,bumiputera,,,,,,Yang Dipertua Deqan Rakyat,9999991,2013-05-05,2018-04-07
14,PANG HOK LIONG,1957.0,male,chinese,PH - DAP,Johor,LABIS,P142,,,3148,2018-05-09,2022-10-10
15,PANG HOK LIONG,1957.0,male,chinese,PH,Johor,Labis,P142,,,3148,2022-11-19,
12,PETER CHIN FAH KUI,1946.0,male,bumiputera,BN - SUPP,Sarawak,Miri,P219,"Menteri Tenaga, Teknologi Hijau Dan Air",,2273,2008-03-08,2013-04-03
15,PRABAKARAN A/L M PARAMESWARAN,1996.0,male,indian,PH,Kuala Lumpur,Batu,P115,,,4207,2022-11-19,
15,RADZI JIDIN,1977.0,male,bumiputera,PN,Putrajaya,Putrajaya,P125,,,4907,2022-11-19,
12,RAFIDAH BINTI ABD. AZIZ,1944.0,female,bumiputera,BN - UMNO,Perak,Kuala Kangsar,P067,,,1228,2008-03-08,2013-04-03
13,RAIME BIN UNGGI,1970.0,male,bumiputera,BN - UMNO,Sabah,Tenom,P181,,,3572,2013-05-05,2018-04-07
12,RAIME UNGGI,1970.0,male,bumiputera,BN - UMNO,Sabah,Tenom,P181,,,3572,2008-03-08,2013-04-03
12,RAIS BIN YATIM,1943.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Jelebu,P126,"Menteri Penerangan, Komunikasi dan Kebudayaan",,991,2008-03-08,2013-04-03
14,RAIS YATIM,,male,bumiputera,BERSATU,TIADA,,,,Yang di-Pertua Dewan Negara,991,2018-05-09,2022-10-10
15,RAJ MUNNI BINTI SABU,1972.0,female,bumiputera,PH,Selangor,Sepang,P113,Timbalan Menteri Perumahan Dan Kerajaan Tempatan,,4861,2022-11-19,
13,RAJA KAMARUL BAHRIN SHAH BIN RAJA AHMAD,1955.0,male,bumiputera,PAS > AMANAH,Terengganu,Kuala Terengganu,P036,,,3682,2013-05-05,2018-04-07
15,RAMANAN RAMAKRISHNAN,1981.0,male,indian,PH,Selangor,Sungai Buloh,P107,Timbalan Menteri Pembangunan Usahawan dan Koperasi,,4827,2022-11-19,
12,RAMASAMY A/L PALANISAMY,1950.0,male,indian,DAP,Pulau Pinang,Batu Kawan,P046,,,3354,2008-03-08,2013-04-03
13,RAMKARPAL SINGH A/L KARPAL SINGH,1976.0,male,other,DAP,Pulau Pinang,Bukit Gelugor,P051,,,4080,2013-05-05,2018-04-07
14,RAMKARPAL SINGH A/L KARPAL SINGH,1976.0,male,other,PH - DAP,Pulau Pinang,BUKIT GELUGOR,P051,,,4080,2018-05-09,2022-10-10
15,RAMKARPAL SINGH A/L KARPAL SINGH,1976.0,male,other,PH,Pulau Pinang,Bukit Gelugor,P051,,,4080,2022-11-19,
14,RAMLI BIN DATO' MOHD NOR,1958.0,male,bumiputera,BN - UMNO,Pahang,CAMERON HIGHLANDS,P078,,,4706,2018-05-09,2022-10-10
15,RAMLI BIN DATO' MOHD NOR,1958.0,male,bumiputera,BN,Pahang,Cameron Highlands,P078,,Timbalan Yang di-Pertua Dewan Rakyat,4706,2022-11-19,
12,RASHID BIN DIN,1947.0,male,bumiputera,PKR,Kedah,Merbok,P014,,,3302,2008-03-08,2013-04-03
14,RAZALEIGH HAMZAH,1937.0,male,bumiputera,BN - UMNO,Kelantan,GUA MUSANG,P032,,,872,2018-05-09,2022-10-10
12,RAZALI BIN HAJI IBRAHIM,1971.0,male,bumiputera,BN - UMNO,Johor,Muar,P146,Timbalan Menteri Belia Dan Sukan,,3498,2008-03-08,2013-04-03
13,RAZALI BIN IBRAHIM,1971.0,male,bumiputera,BN - UMNO,Johor,Muar,P146,Timbalan Menteri Di Jabatan Perdana Menteri,,3498,2013-05-05,2018-04-07
13,REEZAL MERICAN BIN NAINA MERICAN,1973.0,male,bumiputera,BN - UMNO,Pulau Pinang,Kepala Batas,P041,Timbalan Menteri Luar Negeri,,3689,2013-05-05,2018-04-07
14,REEZAL MERICAN BIN NAINA MERICAN,1973.0,male,bumiputera,BN - UMNO,Pulau Pinang,KEPALA BATAS,P041,Menteri Perumahan dan Kerajaan Tempatan,,3689,2018-05-09,2022-10-10
15,RICHARD RAPU @ AMAN ANAK BEGRI,1964.0,male,bumiputera,GPS,Sarawak,Betong,P204,,,5183,2022-11-19,
12,RICHARD RIOT ANAK JAEM,1952.0,male,bumiputera,BN - SUPP,Sarawak,Serian,P199,Timbalan Menteri Luar Negeri,,2236,2008-03-08,2013-04-03
13,RICHARD RIOT ANAK JAEM,1952.0,male,bumiputera,BN - SUPP,Sarawak,Serian,P199,Menteri Sumber Manusia,,2236,2013-05-05,2018-04-07
14,RICHARD RIOT ANAK JAEM,1952.0,male,bumiputera,GPS - SUPP,Sarawak,SERIAN,P199,,,2236,2018-05-09,2022-10-10
15,RICHARD RIOT ANAK JAEM,1951.0,male,bumiputera,GPS,Sarawak,Serian,P199,,,2236,2022-11-19,
13,RIDUAN BIN RAHMAT,,male,bumiputera,TIADA,TIADA,,,,,5106,2013-05-05,2018-04-07
15,RIDUAN BIN RUBIN,1987.0,male,bumiputera,BEBAS,Sabah,Tenom,P181,,,5106,2022-11-19,
14,RINA BINTI MOHD HARUN,1973.0,female,bumiputera,BERSATU,Kuala Lumpur,TITIWANGSA,P119,"Menteri Pembangunan, Wanita, Keluarga dan Masyarakat",,4215,2018-05-09,2022-10-10
12,ROBERT LAU HOI CHEW,,male,chinese,BN - SUPP,Sarawak,Sibu,P212,,,2258,2008-03-08,2013-04-03
14,ROBERT LAWSON CHUAT,1959.0,male,bumiputera,GPS - PBB,Sarawak,BETONG,P204,,,4383,2018-05-09,2022-10-10
15,RODIYAH BINTI SAPIEE,1978.0,female,bumiputera,GPS,Sarawak,Batang Sadong,P200,,,5169,2022-11-19,
15,RODZIAH BINTI ISMAIL,1964.0,female,bumiputera,PH,Selangor,Ampang,P099,,,4789,2022-11-19,
14,ROHANI BINTI ABDUL KARIM,1955.0,female,bumiputera,GPS - PBB,Sarawak,BATANG LUPAR,P201,,,2230,2018-05-09,2022-10-10
12,ROHANI BINTI HAJI ABD. KARIM,1955.0,female,bumiputera,BN - PBB,Sarawak,Batang Lupar,P201,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,2230,2008-03-08,2013-04-03
13,ROHANI BINTI HAJI ABDUL KARIM,1955.0,female,bumiputera,BN - PBB,Sarawak,Batang Lupar,P201,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,2230,2013-05-05,2018-04-07
12,RONALD KIANDEE,1961.0,male,bumiputera,BN - UMNO,Sabah,Beluran,P183,,Timbalan Yang di-Pertua Dewan Rakyat,2857,2008-03-08,2013-04-03
13,RONALD KIANDEE,1961.0,male,bumiputera,BN - UMNO,Sabah,Beluran,P183,,,2857,2013-05-05,2018-04-07
14,RONALD KIANDEE,1961.0,male,bumiputera,BN - UMNO > BERSATU,Sabah,BELURAN,P183,Menteri Pertanian dan Industri Makanan,,2857,2018-05-09,2022-10-10
15,RONALD KIANDEE,1961.0,male,bumiputera,PN,Sabah,Beluran,P183,,,2857,2022-11-19,
12,ROOSME HAMZAH,,female,bumiputera,,,,,,Setiausaha Dewan Rakyat,9999992,2008-03-08,2013-04-03
13,ROOSME HAMZAH,,female,bumiputera,,,,,,Setiausaha Dewan Rakyat,9999992,2013-05-05,2018-04-07
15,ROSLAN BIN HASHIM,1967.0,male,bumiputera,PN,Kedah,Kulim Bandar Baharu,P018,,,4478,2022-11-19,
12,ROSNAH BINTI HAJI ABDUL RASHID SHIRLIN,1973.0,female,bumiputera,BN - UMNO,Sabah,Papar,P175,Timbalan Menteri Kesihatan,,3554,2008-03-08,2013-04-03
13,ROSNAH BINTI HAJI ABDUL RASHID SHIRLIN,1973.0,female,bumiputera,BN - UMNO,Sabah,Papar,P175,Timbalan Menteri Kerja Raya,,3554,2013-05-05,2018-04-07
14,ROSOL BIN WAHID,1965.0,male,bumiputera,BN - UMNO > BERSATU,Terengganu,HULU TERENGGANU,P038,Timbalan Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,4057,2018-05-09,2022-10-10
15,ROSOL BIN WAHID,1964.0,male,bumiputera,PN,Terengganu,Hulu Terengganu,P038,,,4057,2022-11-19,
15,ROY ANGAU ANAK GINGKOI,1979.0,male,bumiputera,GPS,Sarawak,Lubok Antu,P203,,,5179,2022-11-19,
13,ROZMAN BIN DATUK HAJI ISLI,1965.0,male,bumiputera,BN - UMNO,WP Labuan,Labuan,P166,,,3875,2013-05-05,2018-04-07
14,ROZMAN BIN ISLI,1965.0,male,bumiputera,BN - UMNO > WARISAN,Labuan,LABUAN,P166,,,3875,2018-05-09,2022-10-10
13,RUBIAH BINTI HAJI WANG,1968.0,female,bumiputera,BN - PBB,Sarawak,Kota Samarahan,P197,,,3947,2013-05-05,2018-04-07
14,RUBIAH BINTI HAJI WANG,1968.0,female,bumiputera,GPS - PBB,Sarawak,KOTA SAMARAHAN,P197,,,3947,2018-05-09,2022-10-10
15,RUBIAH BINTI WANG,1968.0,female,bumiputera,GPS,Sarawak,Kota Samarahan,P197,Timbalan Menteri Kemajuan Desa dan Wilayah,,3947,2022-11-19,
15,RUSHDAN BIN RUSMI,1978.0,male,bumiputera,PN,Perlis,Padang Besar,P001,,,4409,2022-11-19,
14,RUSNAH BINTI ALUAI,1962.0,female,bumiputera,PH - PKR,Melaka,TANGGA BATU,P136,,,4248,2018-05-09,2022-10-10
12,S. SUBRAMANIAM,1953.0,male,indian,BN - MIC,Johor,Segamat,P140,Menteri Sumber Manusia,,985,2008-03-08,2013-04-03
13,S. SUBRAMANIAM,1953.0,male,indian,BN - MIC,Johor,Segamat,P140,Menteri Kesihatan,,985,2013-05-05,2018-04-07
14,SABRI BIN AZIT,1966.0,male,bumiputera,PAS,Kedah,JERAI,P012,,,4006,2018-05-09,2022-10-10
15,SABRI BIN AZIT,1966.0,male,bumiputera,PN,Kedah,Jerai,P012,,,4006,2022-11-19,
12,SAIFUDDIN BIN ABDULLAH,1961.0,male,bumiputera,BN - UMNO,Pahang,Temerloh,P088,Timbalan Menteri Pengajian Tinggi,,3416,2008-03-08,2013-04-03
14,SAIFUDDIN BIN ABDULLAH,1961.0,male,bumiputera,PH - PKR > BERSATU,Pahang,INDERA MAHKOTA,P082,Menteri Luar Negeri,,3416,2018-05-09,2022-10-10
15,SAIFUDDIN BIN ABDULLAH,1961.0,male,bumiputera,PN,Pahang,Indera Mahkota,P082,,,3416,2022-11-19,
15,SAIFUDDIN NASUTION BIN ISMAIL,,male,bumiputera,PKR,TIADA,,,Menteri Dalam Negeri,Menteri Dalam Negeri,2615,2022-11-19,
