author_id,vol,author,birth_year,sex,ethnicity,party,negeri,area,kod_kawasan,exec_posts,service_posts,start_date,end_date
3603,12,NANCY BINTI HAJI SHUKRI,1961,female,bumiputera,BN - PBB,Sarawak,Batang Sadong,P200,,,2008-03-08,2013-04-03
3603,13,NANCY BINTI HAJI SHUKRI,1961,female,bumiputera,BN - PBB,Sarawak,Batang Sadong,P200,Menteri Di Jabatan Perdana Menteri,,2013-05-05,2018-04-07
3603,14,NANCY BINTI HAJI SHUKRI,1961,female,bumiputera,GPS - PBB,Sarawak,BATANG SADONG,P200,"Menteri Pelancongan, Seni dan Budaya",,2018-05-09,2022-10-10
3603,15,NANCY BINTI HAJI SHUKRI,1961,female,bumiputera,GPS,Sarawak,Santubong,P193,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,2022-11-19,
3607,12,MASIR ANAK KUJAT,1955,male,bumiputera,BN - PRS,Sarawak,Sri Aman,P202,,,2008-03-08,2013-04-03
3607,13,MASIR ANAK KUJAT,1955,male,bumiputera,BN - PRS,Sarawak,Sri Aman,P202,Timbalan Menteri Dalam Negeri,,2013-05-05,2018-04-07
3607,14,MASIR ANAK KUJAT,1955,male,bumiputera,PRS,Sarawak,SRI AMAN,P202,,,2018-05-09,2019-03-07
3607,14,MASIR ANAK KUJAT,1955,male,bumiputera,PSB,Sarawak,SRI AMAN,P202,,,2019-03-07,2022-03-30
3607,14,MASIR ANAK KUJAT,1955,male,bumiputera,BEBAS,Sarawak,SRI AMAN,P202,,,2022-03-30,2022-10-10
3609,12,WILLIAM @ NYALLAU ANAK BADAK,1951,male,bumiputera,BN - PRS,Sarawak,Lubok Antu,P203,,,2008-03-08,2013-04-03
3609,13,WILLIAM @ NYALLAU ANAK BADAK,1951,male,bumiputera,BN - PRS,Sarawak,Lubok Antu,P203,,,2013-05-05,2018-04-07
3610,12,JELAING ANAK MERSAT,1949,male,bumiputera,BN - SPDP,Sarawak,Saratok,P205,Timbalan Menteri Pengangkutan,,2008-03-08,2013-04-03
3612,12,NORAH BINTI ABDUL RAHMAN,1960,female,bumiputera,BN - PBB,Sarawak,Tanjong Manis,P206,,,2008-03-08,2013-04-03
3612,13,NORAH BINTI ABDUL RAHMAN,1960,female,bumiputera,BN - PBB,Sarawak,Tanjong Manis,P206,,,2013-05-05,2018-04-07
3613,12,ABDUL WAHAB BIN HAJI DOLAH,1951,male,bumiputera,BN - PBB,Sarawak,Igan,P207,,,2008-03-08,2013-04-03
3613,13,ABDUL WAHAB BIN HAJI DOLAH,1951,male,bumiputera,BN - PBB,Sarawak,Igan,P207,,,2013-05-05,2018-04-07
3615,12,DING KUONG HIING,1955,male,chinese,BN - SUPP,Sarawak,Sarikei,P208,,,2008-03-08,2013-04-03
3622,12,TIONG KING SING,1961,male,chinese,BN - SPDP,Sarawak,Bintulu,P217,,,2008-03-08,2013-04-03
3622,13,TIONG KING SING,1961,male,chinese,BN - PDP,Sarawak,Bintulu,P217,,,2013-05-05,2018-04-07
3622,14,TIONG KING SING,1961,male,chinese,GPS - PDP,Sarawak,BINTULU,P217,,,2018-05-09,2022-10-10
3622,15,TIONG KING SING,1961,male,chinese,GPS,Sarawak,Bintulu,P217,"Menteri Pelancongan, Seni dan Budaya",,2022-11-19,
3624,12,AHMAD LAI BIN BUJANG,1950,male,bumiputera,BN - PBB,Sarawak,Sibuti,P218,,,2008-03-08,2013-04-03
3624,13,AHMAD LAI BIN BUJANG,1950,male,bumiputera,BN - PBB,Sarawak,Sibuti,P218,,,2013-05-05,2018-04-07
3625,13,MICHAEL TEO YU KENG,1948,male,chinese,PKR,Sarawak,Miri,P219,,,2013-05-05,2018-04-07
3625,14,MICHAEL TEO YU KENG,1948,male,chinese,PH - PKR,Sarawak,MIRI,P219,,,2018-05-09,2022-10-10
3627,12,HASBI BIN HAJI HABIBOLLAH,1963,male,bumiputera,BN - PBB,Sarawak,Limbang,P221,,,2008-03-08,2013-04-03
3627,13,HASBI BIN HAJI HABIBOLLAH,1963,male,bumiputera,BN - PBB,Sarawak,Limbang,P221,,,2013-05-05,2018-04-07
3627,14,HASBI BIN HAJI HABIBOLLAH,1963,male,bumiputera,GPS - PBB,Sarawak,LIMBANG,P221,Timbalan Menteri Pembangunan Luar Bandar II,,2018-05-09,2022-10-10
3627,15,HASBI BIN HAJI HABIBOLLAH,1963,male,bumiputera,GPS,Sarawak,Limbang,P221,Timbalan Menteri Pengangkutan,,2022-11-19,
3630,13,ZAHIDI BIN ZAINUL ABIDIN,1961,male,bumiputera,BN - UMNO,Perlis,Padang Besar,P001,,,2013-05-05,2018-04-07
3630,14,ZAHIDI BIN ZAINUL ABIDIN,1961,male,bumiputera,BN - UMNO,Perlis,PADANG BESAR,P001,Timbalan Menteri Komunikasi dan Multimedia,,2018-05-09,2022-10-10
3633,13,SHAHARUDDIN BIN ISMAIL,1967,male,bumiputera,BN - UMNO,Perlis,Kangar,P002,,,2013-05-05,2018-04-07
3635,13,NAWAWI BIN AHMAD,1961,male,bumiputera,BN - UMNO,Kedah,Langkawi,P004,,,2013-05-05,2018-04-07
3638,13,OTHMAN BIN AZIZ,1959,male,bumiputera,BN - UMNO,Kedah,Jerlun,P005,Timbalan Menteri Kewangan I,,2013-05-05,2018-04-07
3641,13,MAHDZIR BIN KHALID,1961,male,bumiputera,BN - UMNO,Kedah,Padang Terap,P007,Menteri Pendidikan,,2013-05-05,2018-04-07
3641,14,MAHDZIR BIN KHALID,1961,male,bumiputera,BN - UMNO,Kedah,PADANG TERAP,P007,Menteri Pembangunan Luar Bandar,,2018-05-09,2022-10-10
3646,13,JAMIL KHIR BIN BAHAROM (B),1962,male,bumiputera,BN - UMNO,Kedah,Jerai,P012,Menteri Di Jabatan Perdana Menteri,,2013-05-05,2018-04-07
3647,13,MANSOR BIN ABDUL RAHMAN,1961,male,bumiputera,BN - UMNO,Kedah,Sik,P013,,,2013-05-05,2018-04-07
3648,13,ISMAIL BIN DAUT,1956,male,bumiputera,BN - UMNO,Kedah,Merbok,P014,,,2013-05-05,2018-04-07
3649,14,NOR AZRINA BINTI SURIP,1975,female,bumiputera,PH - PKR,Kedah,MERBOK,P014,,,2018-05-09,2022-10-10
3656,13,N. SURENDRAN A/L NAGARAJAN,1967,male,indian,PKR,Kedah,Padang Serai,P017,,,2013-05-05,2018-04-07
3659,13,IZANI BIN HUSIN,1963,male,bumiputera,PAS,Kelantan,Pengkalan Chepa,P020,,,2013-05-05,2018-04-07
3661,13,TAKIYUDDIN BIN HASSAN,1961,male,bumiputera,PAS,Kelantan,Kota Bharu,P021,,,2013-05-05,2018-04-07
3661,14,TAKIYUDDIN BIN HASSAN,1961,male,bumiputera,PAS,Kelantan,KOTA BHARU,P021,Menteri Tenaga dan Sumber Asli,,2018-05-09,2022-10-10
3661,15,TAKIYUDDIN BIN HASSAN,1961,male,bumiputera,PN,Kelantan,Kota Bharu,P021,,,2022-11-19,
3663,13,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,1970,male,bumiputera,PAS,Kelantan,Pasir Mas,P022,,,2013-05-05,2018-04-07
3663,14,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,1970,male,bumiputera,PAS,Kelantan,BACHOK,P025,,,2018-05-09,2022-10-10
3663,15,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,1970,male,bumiputera,PAS,Kelantan,,,,Ahli Dewan Negara,2023-07-08,2026-07-07
3665,13,AHMAD BAIHAKI BIN ATIQULLAH,1974,male,bumiputera,PAS,Kelantan,Kubang Kerian,P024,,,2013-05-05,2018-04-07
3667,13,AHMAD MARZUK BIN SHAARY,1976,male,bumiputera,PAS,Kelantan,Bachok,P025,,,2013-05-05,2018-04-07
3667,14,AHMAD MARZUK BIN SHAARY,1976,male,bumiputera,PAS,Kelantan,PENGKALAN CHEPA,P020,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Agama),,2018-05-09,2022-10-10
3667,15,AHMAD MARZUK BIN SHAARY,1976,male,bumiputera,PN,Kelantan,Pengkalan Chepa,P020,,,2022-11-19,
3670,13,IKMAL HISHAM BIN ABDUL AZIZ,1965,male,bumiputera,BN - UMNO,Kelantan,Tanah Merah,P027,,,2013-05-05,2018-04-07
3670,14,IKMAL HISHAM BIN ABDUL AZIZ,1965,male,bumiputera,BN - UMNO,Kelantan,TANAH MERAH,P027,Timbalan Menteri Pertahanan,,2018-05-09,2018-12-14
3670,14,IKMAL HISHAM BIN ABDUL AZIZ,1965,male,bumiputera,BEBAS,Kelantan,TANAH MERAH,P027,Timbalan Menteri Pertahanan,,2018-12-14,2019-02-12
3670,14,IKMAL HISHAM BIN ABDUL AZIZ,1965,male,bumiputera,BERSATU,Kelantan,TANAH MERAH,P027,Timbalan Menteri Pertahanan,,2019-02-12,2022-10-10
3670,15,IKMAL HISHAM BIN ABDUL AZIZ,1965,male,bumiputera,PN,Kelantan,Tanah Merah,P027,,,2022-11-19,
3672,13,NIK MAZIAN BIN NIK MOHAMAD,1959,male,bumiputera,PAS,Kelantan,Pasir Puteh,P028,,,2013-05-05,2018-04-07
3673,13,AHMAD JAZLAN BIN YAAKUB,1965,male,bumiputera,BN - UMNO,Kelantan,Machang,P029,Timbalan Menteri Kemajuan Luar Bandar dan Wilayah,,2013-05-05,2018-04-07
3673,14,AHMAD JAZLAN BIN YAAKUB,1965,male,bumiputera,BN - UMNO,Kelantan,MACHANG,P029,,,2018-05-09,2022-10-10
3676,13,IDRIS BIN JUSOH,1956,male,bumiputera,BN - UMNO,Terengganu,Besut,P033,Menteri Pendidikan Tinggi,,2013-05-05,2018-04-07
3676,14,IDRIS BIN JUSOH,1956,male,bumiputera,BN - UMNO,Terengganu,BESUT,P033,,,2018-05-09,2022-10-10
3678,13,CHE MOHAMAD ZULKIFLY BIN JUSOH,1959,male,bumiputera,BN - UMNO,Terengganu,Setiu,P034,,,2013-05-05,2018-04-07
3678,15,CHE MOHAMAD ZULKIFLY BIN JUSOH,1959,male,bumiputera,PN,Terengganu,Besut,P033,,,2022-11-19,
3680,13,MOHD KHAIRUDDIN BIN AMAN RAZALI,1974,male,bumiputera,PAS,Terengganu,Kuala Nerus,P035,,,2013-05-05,2018-04-07
3680,14,MOHD KHAIRUDDIN BIN AMAN RAZALI,1974,male,bumiputera,BEBAS,Terengganu,KUALA NERUS,P035,,,2018-05-09,2022-10-10
3682,13,RAJA KAMARUL BAHRIN SHAH BIN RAJA AHMAD,1955,male,bumiputera,PAS,Terengganu,Kuala Terengganu,P036,,,2013-05-05,2015-09-16
3682,13,RAJA KAMARUL BAHRIN SHAH BIN RAJA AHMAD,1955,male,bumiputera,AMANAH,Terengganu,Kuala Terengganu,P036,,,2015-09-16,2018-04-07
3684,13,JAILANI BIN JOHARI,1966,male,bumiputera,BN - UMNO,Terengganu,Hulu Terengganu,P038,Timbalan Menteri Komunikasi dan Multimedia,,2013-05-05,2018-04-07
3686,13,WAN HASSAN BIN MOHD RAMLI,1957,male,bumiputera,PAS,Terengganu,Dungun,P039,,,2013-05-05,2018-04-07
3686,14,WAN HASSAN BIN MOHD RAMLI,1957,male,bumiputera,PAS,Terengganu,DUNGUN,P039,,,2018-05-09,2022-10-10
3686,15,WAN HASSAN BIN MOHD RAMLI,1957,male,bumiputera,PN,Terengganu,Dungun,P039,,,2022-11-19,
3689,13,REEZAL MERICAN BIN NAINA MERICAN,1973,male,bumiputera,BN - UMNO,Pulau Pinang,Kepala Batas,P041,Timbalan Menteri Luar Negeri,,2013-05-05,2018-04-07
3689,14,REEZAL MERICAN BIN NAINA MERICAN,1973,male,bumiputera,BN - UMNO,Pulau Pinang,KEPALA BATAS,P041,Menteri Perumahan dan Kerajaan Tempatan,,2018-05-09,2022-10-10
3692,13,SHABUDIN BIN YAHAYA,1966,male,bumiputera,BN - UMNO,Pulau Pinang,Tasek Gelugor,P042,,,2013-05-05,2018-04-07
3692,14,SHABUDIN BIN YAHAYA,1966,male,bumiputera,BN - UMNO,Pulau Pinang,TASEK GELUGOR,P042,,,2018-05-09,2018-12-14
3692,14,SHABUDIN BIN YAHAYA,1966,male,bumiputera,BEBAS,Pulau Pinang,TASEK GELUGOR,P042,,,2018-12-14,2019-02-12
3692,14,SHABUDIN BIN YAHAYA,1966,male,bumiputera,BERSATU,Pulau Pinang,TASEK GELUGOR,P042,,,2019-02-12,2022-10-10
3699,13,SIM CHEE KEONG,1982,male,chinese,DAP,Pulau Pinang,Bukit Mertajam,P045,,,2013-05-05,2018-04-07
3699,14,SIM CHEE KEONG,1982,male,chinese,PH - DAP,Pulau Pinang,BUKIT MERTAJAM,P045,,,2018-05-09,2022-10-10
3699,15,SIM CHEE KEONG,1982,male,chinese,PH,Pulau Pinang,Bukit Mertajam,P045,Menteri Sumber Manusia,,2022-11-19,
3701,13,KASTHURIRAANI A/P PATTO,1980,female,indian,DAP,Pulau Pinang,Batu Kawan,P046,,,2013-05-05,2018-04-07
3701,14,KASTHURIRAANI A/P PATTO,1980,female,indian,PH - DAP,Pulau Pinang,BATU KAWAN,P046,,,2018-05-09,2022-10-10
3705,13,MANSOR BIN OTHMAN,1950,male,bumiputera,PKR,Pulau Pinang,Nibong Tebal,P047,,,2013-05-05,2018-04-07
3705,14,MANSOR BIN OTHMAN,1950,male,bumiputera,PH - PKR,Pulau Pinang,NIBONG TEBAL,P047,Timbalan Menteri Alam Sekitar dan Air,,2018-05-09,2020-02-24
3705,14,MANSOR BIN OTHMAN,1950,male,bumiputera,BEBAS,Pulau Pinang,NIBONG TEBAL,P047,Timbalan Menteri Alam Sekitar dan Air,,2020-02-24,2020-08-22
3705,14,MANSOR BIN OTHMAN,1950,male,bumiputera,BERSATU,Pulau Pinang,NIBONG TEBAL,P047,Timbalan Menteri Alam Sekitar dan Air,,2020-08-22,2022-10-10
3706,13,ZAIRIL KHIR JOHARI,1983,male,bumiputera,DAP,Pulau Pinang,Bukit Bendera,P048,,,2013-05-05,2018-04-07
3708,13,NG WEI AIK,1978,male,chinese,DAP,Pulau Pinang,Tanjong,P049,,,2013-05-05,2018-04-07
3712,13,SIM TZE TZIN,1976,male,chinese,PKR,Pulau Pinang,Bayan Baru,P052,,,2013-05-05,2018-04-07
3712,14,SIM TZE TZIN,1976,male,chinese,PH - PKR,Pulau Pinang,BAYAN BARU,P052,,,2018-05-09,2022-10-10
3712,15,SIM TZE TZIN,1976,male,chinese,PH,Pulau Pinang,Bayan Baru,P052,,,2022-11-19,
3714,13,HILMI BIN YAHAYA,1949,male,bumiputera,BN - UMNO,Pulau Pinang,Balik Pulau,P053,Timbalan Menteri Kesihatan,,2013-05-05,2018-04-07
3715,14,MUHAMMAD BAKHTIAR BIN WAN CHIK,1965,male,bumiputera,PH - PKR,Pulau Pinang,BALIK PULAU,P053,,,2018-05-09,2022-10-10
3715,15,MUHAMMAD BAKHTIAR BIN WAN CHIK,1965,male,bumiputera,PH,Pulau Pinang,Balik Pulau,P053,,,2022-11-19,
3717,13,HASBULLAH BIN OSMAN,1957,male,bumiputera,BN - UMNO,Perak,Gerik,P054,,,2013-05-05,2018-04-07
3717,14,HASBULLAH BIN OSMAN,1957,male,bumiputera,BN - UMNO,Perak,Gerik,P054,,,2018-05-09,2020-11-16
3724,13,NOOR AZMI BIN GHAZALI,1962,male,bumiputera,BN - UMNO,Perak,Bagan Serai,P058,,,2013-05-05,2018-04-07
3724,14,NOOR AZMI BIN GHAZALI,1962,male,bumiputera,BN - UMNO,Perak,BAGAN SERAI,P058,Timbalan Menteri Kesihatan I,,2018-05-09,2018-06-24
3724,14,NOOR AZMI BIN GHAZALI,1962,male,bumiputera,BEBAS,Perak,BAGAN SERAI,P058,Timbalan Menteri Kesihatan I,,2018-06-24,2018-11-28
3724,14,NOOR AZMI BIN GHAZALI,1962,male,bumiputera,BERSATU,Perak,BAGAN SERAI,P058,Timbalan Menteri Kesihatan I,,2018-11-28,2022-10-10
3730,13,SU KEONG SIONG,1967,male,chinese,DAP,Perak,Ipoh Timur,P064,,,2013-05-05,2018-04-07
3730,14,SU KEONG SIONG,1967,male,chinese,PH - DAP,Perak,KAMPAR,P070,,,2018-05-09,2022-10-10
3733,13,SIVAKUMAR A/L VARATHARAJU NAIDU,1971,male,indian,DAP,Perak,Batu Gajah,P066,,,2013-05-05,2018-04-07
3733,14,SIVAKUMAR A/L VARATHARAJU NAIDU,1971,male,indian,PH - DAP,Perak,BATU GAJAH,P066,,,2018-05-09,2022-10-10
3733,15,SIVAKUMAR A/L VARATHARAJU NAIDU,1971,male,indian,PH,Perak,Batu Gajah,P066,,,2022-11-19,
3736,13,WAN MOHAMMAD KHAIR-IL ANUAR WAN AHMAD,1960,male,bumiputera,BN - UMNO,Perak,Kuala Kangsar,P067,,,2013-05-05,2016-05-05
3738,13,MOHD ZAIM BIN ABU HASAN,1951,male,bumiputera,BN - UMNO,Perak,Parit,P069,,,2013-05-05,2018-04-07
3740,13,KO CHUNG SEN,1969,male,chinese,DAP,Perak,Kampar,P070,,,2013-05-05,2018-04-07
3745,13,MOHAMAD IMRAN BIN ABDUL HAMID (B),1955,male,bumiputera,PKR,Perak,Lumut,P074,,,2013-05-05,2018-04-07
3746,13,SEAH LEONG PENG,1967,male,chinese,DAP,Perak,Telok Intan,P076,,,2013-05-05,2014-05-01
3752,13,ABDUL RAHMAN BIN HAJI MOHAMAD,1962,male,bumiputera,BN - UMNO,Pahang,Lipis,P079,,,2013-05-05,2018-04-07
3752,14,ABDUL RAHMAN BIN HAJI MOHAMAD,1962,male,bumiputera,BN - UMNO,Pahang,LIPIS,P079,Timbalan Menteri Pembangunan Luar Bandar I,,2018-05-09,2022-10-10
3752,15,ABDUL RAHMAN BIN HAJI MOHAMAD,1962,male,bumiputera,BN,Pahang,Lipis,P079,Timbalan Menteri Sumber Manusia,,2022-11-19,
3754,13,MOHD ARIFF SABRI BIN ABDUL AZIZ,1957,male,bumiputera,DAP,Pahang,Raub,P080,,,2013-05-05,2018-04-07
3756,13,AHMAD NAZLAN BIN IDRIS,1958,male,bumiputera,BN - UMNO,Pahang,Jerantut,P081,,,2013-05-05,2018-04-07
3756,14,AHMAD NAZLAN BIN IDRIS,1958,male,bumiputera,BN - UMNO,Pahang,JERANTUT,P081,,,2018-05-09,2022-10-10
3763,14,WONG TACK,1959,male,chinese,PH - DAP,Pahang,BENTONG,P089,,,2018-05-09,2022-10-10
3768,13,MOHD FASIAH BIN MOHD FAKEH,1956,male,bumiputera,BN - UMNO,Selangor,Sabak Bernam,P092,,,2013-05-05,2018-04-07
